sample_id,depth_mm,age_BP,d18O,d18O_prec,Mg_Ca,Mg_Ca_prec
380714,433,71857,-0.85,0.08,21.01346,NA
380715,434,71966,-1.43,0.08,19.94604,NA
380716,435,72079,-1.14,0.08,28.51055,NA
380717,436,72194,-2.1,0.08,20.41383,NA
380718,437,72308,-1.95,0.08,18.17597,NA
380719,438,72419,-2.68,0.08,20.14547,NA
380720,439,72530,-3.04,0.08,18.05149,NA
380721,440,72640,-3.32,0.08,16.6858,NA
380723,441,73521,-2.37,0.08,21.84091,NA
380724,442,73562,-2.8,0.08,19.17874,NA
380725,443,73591,-2.52,0.08,18.20184,NA
380726,444,73611,-2.42,0.08,16.57907,NA
380727,445,73630,-3.06,0.08,19.31841,NA
380728,446,73646,-2.85,0.08,15.91233,NA
380729,447,73656,-3.39,0.08,16.40471,NA
380730,448,73661,-3.07,0.08,14.65613,NA
380731,449,73662,-2.81,0.08,15.30923,NA
380732,450,73664,-3.1,0.08,17.57716,NA
380733,451,73667,-2.98,0.08,18.1873,NA
380734,452,73669,-2.96,0.08,20.94217,NA
380735,453,73671,-3.44,0.08,16.25454,NA
380736,454,73673,-3.15,0.08,21.24186,NA
380737,455,73675,-3.29,0.08,20.19895,NA
380738,456,73677,-2.93,0.08,17.4152,NA
380739,457,73714,-2.65,0.08,17.56994,NA
380740,458,73769,-2.72,0.08,18.48259,NA
380741,459,73872,-2.6,0.08,21.16471,NA
380742,460,73981,-2.05,0.08,23.47889,NA
380743,461,74070,-1.99,0.08,24.59715,NA
380744,462,74125,-2.02,0.08,22.98577,NA
380745,463,74200,-1.63,0.08,20.78629,NA
380746,464,74348,-1.28,0.08,22.01205,NA
380747,465,74545,-1.09,0.08,20.15298,NA
380748,466,74758,-1.66,0.08,16.83568,NA
380749,467,75001,-1.7,0.08,18.01204,NA
380750,468,75286,-1.92,0.08,17.63013,NA
380751,469,75565,-1.97,0.08,15.90215,NA
380752,470,75793,-2.25,0.08,17.76966,NA
380753,471,75982,-2.17,0.08,18.28291,NA
380754,472,76152,-2.4,0.08,18.25178,NA
380755,473,76306,-2.12,0.08,18.1549,NA
380756,474,76453,-2.22,0.08,19.89193,NA
380757,475,76633,-2.47,0.08,18.33375,NA
380758,476,76872,-2.35,0.08,19.38758,NA
380759,477,77114,-2.03,0.08,20.66757,NA
380760,478,77297,-1.7,0.08,21.85371,NA
380761,479,77425,-1.78,0.08,19.9976,NA
380762,480,77518,-1.77,0.08,21.60518,NA
380763,481,77600,-1.61,0.08,19.86815,NA
380764,482,77691,-1.76,0.08,20.61239,NA
380765,483,77790,-1.38,0.08,20.38549,NA
380766,484,77889,-1.71,0.08,19.86663,NA
380767,485,77988,-1.61,0.08,19.64238,NA
380768,486,78090,-1.6,0.08,20.29388,NA
380769,487,78193,-1.71,0.08,18.7656,NA
380770,488,78295,-1.62,0.08,21.41248,NA
380771,489,78393,-0.63,0.08,24.11502,NA
380772,490,78484,-1.56,0.08,21.01983,NA
380773,491,78571,-1.69,0.08,18.12802,NA
380774,492,78656,-1.98,0.08,18.68242,NA
380775,493,78742,-2.02,0.08,20.43149,NA
380776,494,78833,-1.99,0.08,18.53014,NA
380777,495,78924,-2.53,0.08,19.71833,NA
380778,496,79012,-2.77,0.08,19.40402,NA
380779,497,79101,-2.54,0.08,18.36045,NA
380780,498,79192,-2.59,0.08,20.83256,NA
380781,499,79284,-2.26,0.08,18.47186,NA
380782,500,79374,-2.71,0.08,18.14471,NA
380783,501,79465,-2.92,0.08,17.72609,NA
380784,502,79557,-2.71,0.08,17.90196,NA
380785,503,79650,-2.6,0.08,17.08526,NA
380786,504,79740,-2.69,0.08,17.58248,NA
380787,505,79829,-2.69,0.08,19.12531,NA
380788,506,79916,-2.76,0.08,17.89554,NA
380789,507,80002,-2.58,0.08,17.54939,NA
380790,508,80084,-2.41,0.08,17.1641,NA
380791,509,80166,-1.81,0.08,18.14447,NA
380792,510,80248,-2.3,0.08,17.37966,NA
380793,511,80335,-1.73,0.08,17.3942,NA
380794,512,80426,-2.45,0.08,17.37481,NA
380795,513,80519,-1.39,0.08,19.37975,NA
380796,514,80607,-2.16,0.08,19.00806,NA
380797,515,80694,-2.05,0.08,21.48931,NA
380798,516,80781,-1.81,0.08,19.24664,NA
380799,517,80868,-2.34,0.08,22.24676,NA
380800,518,80952,-2.44,0.08,20.14256,NA
380801,519,81036,-2.27,0.08,NA,NA
380802,520,81118,-1.76,0.08,NA,NA
380803,521,81203,-2.03,0.08,NA,NA
380804,522,81292,-2.21,0.08,NA,NA
380805,523,81376,-1.69,0.08,NA,NA
380806,524,81447,-1.01,0.08,NA,NA
380807,525,81501,-0.49,0.08,NA,NA
380808,526,81526,-0.81,0.08,NA,NA
380809,527,81528,-0.73,0.08,NA,NA
379368,22.7,NA,NA,NA,NA,NA
379766,62.45,NA,NA,NA,NA,NA
380690,409.5,NA,NA,NA,NA,NA
380722,440.5,NA,NA,NA,NA,NA
