depth_sample,year_CE,d18O_measurement,d18O_z,Mg_Ca_measurement,Mg_Ca_z
13.6,1792.70787108478,-5.97875430605475,0.0023197811227575987,,
13.5,1793.057442107364,-5.71200038140872,0.8925216710275953,22.1355417537623,-0.46181813750778283
13.4,1793.398670025908,-5.85028706030521,0.43103619123317016,,
13.3,1793.732268302442,-5.81574905523968,0.5462952166577314,22.3126304588661,-0.4026667150682063
13.2,1794.0589503989959,-5.91653393726329,0.2099594248964399,22.3659325472577,-0.3848626753045457
13.1,1794.3794297776,-5.90094052141462,0.261997228190161,,
13.0,1794.694419900282,-5.82780022310315,0.5060784797461482,22.4674469524056,-0.35095468857503576
12.9090909090909,1794.976611509298,-5.94429425515001,0.11731866064186042,21.8470268319151,-0.5581883041556329
12.8181818181818,1795.255392215859,-6.01379778094964,-0.11462608057978192,,
12.7272727272727,1795.531298054533,-5.82365560520193,0.5199097539944856,22.6247828653887,-0.29840112199762564
12.6363636363636,1795.804865059886,-5.93881787166104,0.1355942565424415,22.3031777063005,-0.4058241369935453
12.5454545454545,1796.076629266486,-5.7467911620969,0.7764190916148297,,
12.4545454545454,1796.347126738604,-5.89475077100036,0.2826534473034343,21.9308060413528,-0.530204252850959
12.3636363636363,1796.616893451347,-6.01349071704198,-0.11360135762103293,22.2639785401542,-0.4189174985077078
12.2727272727272,1796.886465469095,-5.9932412,-0.0460253758829933,,
12.1818181818182,1797.156378826416,-6.2449082,-0.8858797072633645,,
12.0909090909091,1797.427169557876,-5.87713820000334,0.3414295047070334,21.968437646939,-0.5176344901560187
12.0,1797.699373698043,-5.91925441085816,0.20088075533683322,21.9956114021622,-0.5085578735895643
11.9,1798.002013861572,-5.89302216249494,0.28842209929410995,22.4691698718693,-0.35037919655273486
11.7,1798.639865204044,-6.18556200354842,-0.6878316511383666,22.3161519741292,-0.4014904535057713
11.6,1798.987823651082,-6.09534753243368,-0.386771065845483,21.7962396343795,-0.5751523164803589
11.5,1799.363635460718,-6.26472426744103,-0.9520091961167887,,
11.4,1799.773674267,-5.93756558137746,0.13977335598261337,22.7525484333649,-0.2557246843323157
11.3,1800.224313703976,-6.04718296828513,-0.22603796289909994,22.7392631876608,-0.26016224109459596
11.2,1800.721927405693,-6.05342730114907,-0.24687633265898606,,
11.1,1801.272889006199,-6.16870547877478,-0.6315786448119023,22.7726773761591,-0.24900118608445296
11.0,1801.883572139542,-5.95918201848445,0.06763573629740813,23.467345955242,-0.016966994221407804
10.9,1802.560350439769,-5.84253858549845,0.45689413100298276,,
10.8,1803.309597540928,-6.18365256963096,-0.6814595548918828,24.0265395998535,0.16981566635851747
10.7,1804.137687077066,-5.86483983142252,0.3824711912273701,24.6131919878834,0.36577013566926886
10.6,1805.050992682232,-6.26994372070598,-0.9694273734384288,,
10.5,1806.055887990473,-5.88495199803558,0.315353570548371,24.3888968012826,0.2908507367950654
10.3,1808.365942252369,-6.09825439473708,-0.3964717452998304,25.3435541560971,0.6097267512002886
