sample_id,age_BP,d18O_measurement,d13C_measurement,Mg_Ca_measurement,Sr_Ca_measurement,U_Ca_measurement,P_Ca_measurement,Ba_Ca_measurement,year_CE
102658,1138.644917,-3.81,-8.48,,,,,,811.3550829999999
102657,1138.45673,-3.81,-8.33,,,,,,811.5432699999999
102656,1138.223583,-3.87,-8.32,,,,,,811.776417
102655,1138.035857,-3.76,-8.27,,,,,,811.9641429999999
102654,1137.843108,-3.7,-8.1,,,,,,812.156892
102653,1137.648117,-4.22,-8.4,,,,,,812.351883
102652,1137.447469,-4.15,-8.34,,,,,,812.552531
102651,1137.238647,-4.17,-8.34,,,,,,812.7613530000001
102650,1137.03208,-3.98,-8.42,,,,,,812.96792
102649,1136.811712,-4.06,-8.53,,,,,,813.1882880000001
102648,1136.613209,-3.83,-8.65,,,,,,813.3867909999999
102647,1136.220895,-3.87,-8.74,,,,,,813.7791050000001
102646,1135.77475,-3.97,-8.78,,,,,,814.22525
102645,1135.365165,-3.74,-8.73,,,,,,814.6348350000001
102644,1134.886371,-3.48,-8.61,,,,,,815.113629
102643,1134.484468,-3.46,-8.6,,,,,,815.5155319999999
102642,1133.983675,-3.81,-9.17,,,,,,816.016325
102641,1133.590674,-3.47,-8.99,,,,,,816.409326
102640,1133.141351,-3.74,-9.24,,,,,,816.858649
102639,1132.681052,-3.63,-9.21,,,,,,817.3189480000001
102638,1132.261275,-3.75,-9.22,,,,,,817.7387249999999
102637,1131.808685,-3.78,-9.54,,,,,,818.191315
102636,1131.36354,-3.57,-9.11,,,,,,818.6364599999999
102635,1130.850281,-3.8,-9.3,,,,,,819.149719
102634,1130.408645,-3.91,-9.03,,,,,,819.591355
102633,1129.962034,-3.99,-9.11,,,,,,820.0379660000001
102632,1129.508419,-4.1,-9.0,,,,,,820.491581
102631,1129.075125,-4.01,-9.13,,,,,,820.9248749999999
102630,1128.569319,-3.94,-9.0,,,,,,821.430681
102629,1128.116745,-4.06,-9.18,,,,,,821.883255
102628,1127.632504,-3.87,-9.03,,,,,,822.3674960000001
102627,1127.163136,-4.23,-9.37,,,,,,822.8368640000001
102626,1126.686755,-4.37,-9.26,,,,,,823.313245
102625,1126.225103,-4.3,-9.25,,,,,,823.774897
102624,1125.717508,-4.28,-9.26,,,,,,824.282492
102623,1125.297678,-4.55,-9.5,,,,,,824.7023220000001
102622,1124.831612,-4.46,-9.43,,,,,,825.168388
102621,1124.369393,-4.49,-9.19,,,,,,825.630607
102620,1123.913949,-4.69,-9.32,,,,,,826.086051
102619,1123.464464,-4.43,-9.05,,,,,,826.5355360000001
102618,1123.025018,-4.74,-9.48,,,,,,826.974982
102617,1122.580159,-4.67,-9.55,,,,,,827.4198409999999
102616,1122.116781,-4.49,-9.35,,,,,,827.883219
102615,1121.622955,-4.43,-9.13,,,,,,828.377045
102614,1121.144236,-4.43,-9.26,,,,,,828.8557639999999
102613,1120.684156,-4.34,-9.12,,,,,,829.315844
102612,1120.214831,-4.5,-9.13,,,,,,829.785169
102611,1119.764447,-4.43,-9.22,,,,,,830.235553
102610,1119.328441,-4.22,-9.09,,,,,,830.6715589999999
102609,1118.867149,-4.15,-9.05,,,,,,831.1328510000001
102608,1118.421774,-4.3,-9.01,,,,,,831.5782260000001
102607,1117.983038,-4.11,-8.95,,,,,,832.0169619999999
102606,1117.541418,-4.08,-8.79,,,,,,832.458582
102605,1117.062837,-4.09,-8.76,,,,,,832.937163
102604,1116.58188,-4.08,-8.61,,,,,,833.41812
102603,1116.101647,-4.08,-8.52,,,,,,833.898353
102602,1115.640789,-4.17,-8.37,,,,,,834.359211
102601,1115.16788,-4.09,-8.24,,,,,,834.83212
102600,1114.689573,-4.06,-8.03,,,,,,835.3104269999999
102599,1114.250849,-3.97,-7.74,,,,,,835.749151
102598,1113.80192,-3.92,-7.57,,,,,,836.1980799999999
102597,1113.361146,-3.7,-7.46,,,,,,836.638854
102596,1112.672789,-3.65,-7.46,,,,,,837.327211
102595,1110.423344,-3.62,-7.08,,,,,,839.576656
102594,1108.255685,-3.51,-7.04,,,,,,841.7443149999999
102593,1105.94311,-3.55,-7.02,,,,,,844.0568900000001
102592,1103.726577,-3.42,-6.92,,,,,,846.2734230000001
102591,1101.527599,-3.4,-7.17,,,,,,848.472401
102590,1099.307943,-3.49,-7.26,,,,,,850.692057
102589,1097.138283,-3.56,-7.36,,,,,,852.861717
102588,1094.893516,-3.53,-7.27,,,,,,855.1064839999999
102587,1092.737786,-3.43,-7.37,,,,,,857.2622140000001
102586,1090.528656,-3.73,-7.62,,,,,,859.471344
102585,1088.275538,-3.44,-7.33,,,,,,861.7244619999999
102584,1086.077201,-3.48,-7.27,,,,,,863.9227989999999
102583,1083.860398,-3.5,-7.29,,,,,,866.139602
102582,1081.698355,-3.63,-7.57,,,,,,868.301645
102581,1079.492736,-3.5,-7.56,,,,,,870.5072640000001
102580,1077.312638,-3.77,-7.59,,,,,,872.6873619999999
102579,1075.086288,-3.65,-7.61,,,,,,874.913712
102578,1072.868679,-3.6,-7.85,,,,,,877.1313210000001
102577,1070.630369,-3.45,-7.89,,,,,,879.369631
102576,1068.288493,-3.62,-8.0,,,,,,881.711507
102575,1066.07232,-3.46,-8.04,,,,,,883.92768
102574,1063.86539,-3.35,-8.11,,,,,,886.1346100000001
102573,1061.683828,-3.55,-8.24,,,,,,888.316172
102572,1059.432872,-3.69,-8.2,,,,,,890.5671279999999
102571,1057.19468,-3.86,-8.24,,,,,,892.8053199999999
102570,1054.947215,-3.94,-7.98,,,,,,895.0527850000001
102569,1052.686679,-3.9,-7.9,,,,,,897.3133210000001
102568,1050.51584,-3.58,-8.03,,,,,,899.48416
102567,1046.012743,-3.59,-8.29,,,,,,903.987257
102566,1043.836735,-3.64,-8.2,,,,,,906.1632649999999
102565,1041.664627,-4.02,-7.84,,,,,,908.3353729999999
102564,1039.369998,-3.98,-7.86,,,,,,910.6300020000001
102563,1037.891441,-4.22,-7.95,,,,,,912.108559
102562,1037.534444,-4.43,-8.1,,,,,,912.4655560000001
102561,1037.215371,-4.35,-8.08,,,,,,912.784629
102560,1036.861844,-4.19,-8.16,,,,,,913.138156
102559,1036.533211,-4.13,-8.25,,,,,,913.4667890000001
102558,1036.194011,-4.01,-8.37,,,,,,913.805989
102557,1035.834078,-3.94,-8.33,,,,,,914.1659219999999
102556,1035.420747,-3.68,-8.37,,,,,,914.5792530000001
102555,1035.069919,-3.91,-8.38,,,,,,914.930081
102554,1034.713435,-4.15,-8.38,,,,,,915.2865650000001
102553,1034.44303,-4.32,-8.38,,,,,,915.5569700000001
102552,1034.09148,-3.96,-8.21,,,,,,915.90852
102551,1033.778149,-4.13,-8.21,,,,,,916.221851
102550,1033.433579,-3.95,-8.05,,,,,,916.566421
102549,1033.102178,-4.13,-8.18,,,,,,916.8978219999999
102548,1032.757484,-3.98,-7.9,,,,,,917.242516
102547,1032.404176,-4.05,-7.91,,,,,,917.595824
102546,1032.005355,-4.09,-7.81,,,,,,917.994645
102545,1031.656523,-4.21,-7.8,,,,,,918.3434769999999
102544,1031.292664,-4.24,-7.74,,,,,,918.7073359999999
102543,1030.966253,-4.09,-7.64,,,,,,919.033747
102542,1030.613826,-4.13,-7.67,,,,,,919.386174
102541,1030.264402,-3.92,-7.9,,,,,,919.735598
102540,1029.90293,-3.8,-7.86,,,,,,920.09707
102539,1029.520437,-3.87,-7.95,,,,,,920.4795630000001
102538,1029.188611,-3.94,-7.85,,,,,,920.811389
102537,1028.853038,-4.05,-7.85,,,,,,921.146962
102536,1028.459406,-4.33,-7.93,,,,,,921.540594
102535,1028.134508,-3.82,-7.53,,,,,,921.8654919999999
102534,1027.789605,-3.88,-7.74,,,,,,922.2103950000001
102533,1027.437298,-3.66,-7.6,,,,,,922.562702
102532,1027.109388,-3.98,-7.59,,,,,,922.8906119999999
102531,1026.748905,-3.9,-7.64,,,,,,923.2510950000001
102530,1026.380371,-3.8,-7.55,,,,,,923.619629
102529,1025.995077,-4.14,-7.75,,,,,,924.004923
102528,1025.642197,-3.77,-7.54,,,,,,924.3578030000001
102527,1025.329305,-3.94,-7.64,,,,,,924.670695
102526,1024.944122,-3.8,-7.65,,,,,,925.0558779999999
102525,1024.544898,-3.83,-7.54,,,,,,925.4551019999999
102524,1024.140537,-3.91,-7.78,,,,,,925.859463
102523,1020.769241,-3.98,-7.77,,,,,,929.230759
102522,1020.329321,-4.04,-7.86,,,,,,929.670679
102521,1019.896881,-3.95,-7.7,,,,,,930.103119
102520,1019.483144,-3.95,-7.98,,,,,,930.516856
102519,1019.052716,-3.72,-7.79,,,,,,930.947284
102518,1018.651955,-3.81,-8.03,,,,,,931.348045
102517,1018.157785,-3.78,-7.79,,,,,,931.842215
102516,1017.743811,-3.79,-7.9,,,,,,932.256189
102515,1017.323803,-3.92,-7.64,,,,,,932.676197
102514,1016.909723,-3.83,-7.7,,,,,,933.090277
102513,1016.467607,-3.78,-7.55,,,,,,933.532393
102512,1016.008181,-3.82,-7.61,,,,,,933.991819
102511,1015.580539,-3.46,-7.31,,,,,,934.419461
102510,1015.169291,-3.62,-7.37,,,,,,934.830709
102509,1014.723489,-3.01,-6.58,,,,,,935.276511
102508,1014.295912,-3.17,-6.91,,,,,,935.704088
102507,1013.868566,-3.11,-7.43,,,,,,936.131434
102506,1013.423147,-3.58,-7.61,,,,,,936.576853
102505,1013.019416,-3.03,-7.6,,,,,,936.980584
102504,1012.560788,-2.99,-7.57,,,,,,937.439212
102503,1012.135706,-3.12,-7.59,,,,,,937.864294
102502,1011.696976,-3.38,-7.59,,,,,,938.303024
102501,1011.256249,-3.14,-7.54,,,,,,938.743751
102500,1010.898683,-3.12,-7.58,,,,,,939.101317
102499,1010.429662,-3.29,-7.35,,,,,,939.570338
102498,1010.024136,-3.33,-7.69,,,,,,939.975864
102497,1009.565818,-3.08,-7.53,,,,,,940.434182
102496,1009.111442,-3.19,-7.78,,,,,,940.888558
102495,1008.627002,-3.45,-7.93,,,,,,941.372998
102494,1008.160311,-3.35,-7.66,,,,,,941.839689
102493,1007.671605,-3.68,-7.99,,,,,,942.328395
102492,1007.197534,-3.6,-7.82,,,,,,942.802466
102491,1006.726638,-4.01,-8.03,,,,,,943.273362
102490,1006.252139,-4.0,-7.68,,,,,,943.747861
102489,1005.774773,-4.53,-7.99,,,,,,944.225227
102488,1005.287254,-4.47,-7.97,,,,,,944.712746
102487,1004.805373,-4.49,-8.02,,,,,,945.194627
102486,1004.330127,-4.13,-8.04,,,,,,945.669873
102485,1003.844719,-4.4,-8.2,,,,,,946.155281
102484,1003.365462,-4.05,-8.1,,,,,,946.634538
102483,1002.879059,-4.19,-8.45,,,,,,947.120941
102482,1002.401161,-3.91,-8.24,,,,,,947.598839
102481,1001.928188,-3.77,-8.46,,,,,,948.071812
102480,1001.445935,-3.72,-8.29,,,,,,948.554065
102479,1000.963618,-3.83,-8.54,,,,,,949.036382
102478,1000.472433,-3.96,-8.26,,,,,,949.527567
102477,999.9952168,-3.96,-8.31,,,,,,950.0047832
102476,999.5108095,-3.9,-8.23,,,,,,950.4891905
102475,999.0327408,-4.08,-8.15,,,,,,950.9672592
102474,998.5438852,-4.06,-8.29,,,,,,951.4561148
102473,998.0583042,-3.84,-8.15,,,,,,951.9416958
102472,997.5800762,-4.1,-8.36,,,,,,952.4199238
102471,997.0972194,-3.94,-8.18,,,,,,952.9027806
102470,996.6277555,-3.86,-8.28,,,,,,953.3722445
102469,996.1441955,-3.71,-8.22,,,,,,953.8558045
102468,995.6518457,-3.75,-8.35,,,,,,954.3481543
102467,995.1783825,-3.94,-8.36,,,,,,954.8216175
102466,994.6839609,-3.9,-8.47,,,,,,955.3160391
102465,994.2093967,-3.77,-8.31,,,,,,955.7906033
102464,993.7243453,-3.87,-8.47,,,,,,956.2756547
102463,993.2418369,-4.27,-8.44,,,,,,956.7581631
102462,992.7548102,-4.08,-8.46,,,,,,957.2451898
102461,992.2661026,-4.05,-8.44,,,,,,957.7338974
102460,991.7792424,-3.85,-8.3,,,,,,958.2207576
102459,991.3115207,-3.97,-8.33,,,,,,958.6884793
102458,990.8339244,-3.91,-8.23,,,,,,959.1660756
102457,990.3448289,-3.7,-8.28,,,,,,959.6551711
102456,989.8516282,-3.43,-8.14,,,,,,960.1483718
102455,989.3653656,-3.5,-8.26,,,,,,960.6346344
102454,988.8894413,-3.43,-8.19,,,,,,961.1105587
102453,988.4094262,-3.34,-8.31,,,,,,961.5905738
102452,987.9197749,-3.4,-8.22,,,,,,962.0802251
102451,987.442509,-3.24,-8.25,,,,,,962.557491
102450,986.9488081,-3.3,-8.46,,,,,,963.0511919
102449,986.4603238,-3.97,-8.62,,,,,,963.5396762
102448,985.9774971,-3.57,-8.61,,,,,,964.0225029
102447,985.5016369,-3.57,-8.46,,,,,,964.4983631
102446,985.0093006,-3.43,-8.62,,,,,,964.9906994
102445,984.5091804,-3.65,-8.66,,,,,,965.4908196
102444,984.024791,-3.8,-8.49,,,,,,965.975209
102443,983.5347352,-3.79,-8.65,,,,,,966.4652648
102442,983.0459187,-3.93,-8.73,,,,,,966.9540813
102441,982.5576891,-3.82,-8.51,,,,,,967.4423109
102440,982.0677496,-3.89,-8.66,,,,,,967.9322504
102439,981.5812026,-4.08,-8.68,,,,,,968.4187974
102438,981.0949345,-4.01,-8.59,,,,,,968.9050655
102437,980.6100034,-3.95,-8.58,,,,,,969.3899966
102436,980.1343862,-3.91,-8.46,,,,,,969.8656138
102435,979.6389385,-3.98,-8.59,,,,,,970.3610615
102434,979.1439474,-3.9,-8.56,,,,,,970.8560526
102433,978.6571937,-3.52,-8.51,,,,,,971.3428063
102432,978.1835643,-3.82,-8.72,,,,,,971.8164357
102431,977.7082065,-3.91,-8.59,,,,,,972.2917935
102430,977.2185178,-3.6,-8.51,,,,,,972.7814822
102429,976.7238801,-3.71,-8.68,,,,,,973.2761199
102428,976.2320562,-3.88,-8.56,,,,,,973.7679438
102427,975.7463418,-4.01,-8.54,,,,,,974.2536582
102426,975.2672582,-3.93,-8.6,,,,,,974.7327418
102425,974.776564,-4.0,-8.59,,,,,,975.223436
102424,974.2854914,-3.97,-8.59,,,,,,975.7145086
102423,973.8060802,-3.89,-8.58,,,,,,976.1939198
102422,973.3201143,-3.9,-8.5,,,,,,976.6798857
102421,972.8425578,-3.78,-8.5,,,,,,977.1574422
102420,972.3689523,-3.8,-8.55,,,,,,977.6310477
102419,971.8896832,-3.79,-8.49,,,,,,978.1103168
102418,971.4001361,-3.76,-8.55,,,,,,978.5998639
102417,970.9082199,-3.76,-8.47,,,,,,979.0917801
102416,970.4412096,-3.67,-8.42,,,,,,979.5587904
102415,969.9554814,-3.62,-8.43,,,,,,980.0445186
102414,969.47908,-3.71,-8.33,,,,,,980.52092
102413,968.9923631,-3.51,-8.34,,,,,,981.0076369
102412,968.4839717,-3.74,-8.37,,,,,,981.5160283
102411,968.0221943,-3.71,-8.35,,,,,,981.9778057
102410,967.5478044,-3.73,-8.29,,,,,,982.4521956
102409,967.045873,-3.88,-8.22,,,,,,982.954127
102408,966.5567731,-3.78,-8.19,,,,,,983.4432269
102407,966.064087,-3.87,-8.29,,,,,,983.935913
102406,965.5794996,-4.08,-8.32,,,,,,984.4205004
102405,965.0963447,-4.0,-8.21,,,,,,984.9036553
102404,964.6215982,-4.09,-8.15,,,,,,985.3784018
102403,964.1378382,-4.35,-8.14,,,,,,985.8621618
102402,963.666743,-4.05,-8.06,,,,,,986.333257
102401,963.1881582,-4.12,-8.16,,,,,,986.8118418
102400,962.7038748,-3.86,-8.07,,,,,,987.2961252
102399,962.2105267,-3.91,-8.21,,,,,,987.7894733
102398,961.7252335,-4.01,-8.35,,,,,,988.2747665
102397,961.2373609,-3.84,-8.29,,,,,,988.7626391
102396,960.7486184,-3.8,-8.33,,,,,,989.2513816
102395,960.2701166,-4.15,-8.38,,,,,,989.7298834
102394,959.7720825,-3.97,-8.17,,,,,,990.2279175
102393,959.2901954,-3.95,-8.3,,,,,,990.7098046
102392,958.8038031,-3.98,-8.21,,,,,,991.1961969
102391,958.3216379,-4.21,-8.24,,,,,,991.6783621
102390,957.8421329,-4.19,-8.23,,,,,,992.1578671
102389,957.3574612,-3.74,-7.99,,,,,,992.6425388
102388,956.8727933,-3.74,-8.22,,,,,,993.1272067
102387,956.3900219,-3.82,-8.3,,,,,,993.6099781
102386,955.8870446,-3.88,-8.35,,,,,,994.1129554
102385,955.3904784,-3.73,-8.39,,,,,,994.6095216
102384,954.9052133,-3.8,-8.38,,,,,,995.0947867
102383,954.4239649,-3.91,-8.41,,,,,,995.5760351
102382,953.9406923,-4.0,-8.45,,,,,,996.0593077
102381,953.4484239,-3.98,-8.5,,,,,,996.5515761
102380,952.9474957,-4.04,-8.51,,,,,,997.0525043
102379,952.4664206,-3.88,-8.43,,,,,,997.5335794
102378,951.9640949,-3.9,-8.65,,,,,,998.0359051
102377,951.4882307,-4.02,-8.66,,,,,,998.5117693
102376,951.0019204,-3.91,-8.69,,,,,,998.9980796
102375,950.5259191,-3.93,-8.76,,,,,,999.4740809
102374,950.0373425,-3.97,-8.77,,,,,,999.9626575
102373,949.5541799,-4.04,-8.95,,,,,,1000.4458201
102372,949.0786037,-3.73,-8.9,,,,,,1000.9213963
102371,948.607373,-3.95,-8.69,,,,,,1001.392627
102370,948.128086,-4.14,-8.6,,,,,,1001.871914
102369,947.6358896,-4.08,-8.73,,,,,,1002.3641104
102368,947.1577904,-4.24,-8.51,,,,,,1002.8422096
102367,946.667729,-4.37,-8.61,,,,,,1003.332271
102366,946.1741967,-4.54,-8.67,,,,,,1003.8258033
102365,945.69478,-4.52,-8.63,,,,,,1004.30522
102364,945.215688,-4.15,-8.56,,,,,,1004.784312
102363,944.7374556,-4.15,-8.61,,,,,,1005.2625444
102362,944.2479461,-4.09,-8.78,,,,,,1005.7520539
102361,943.7613955,-4.41,-8.87,,,,,,1006.2386045
102360,943.2941468,-3.72,-8.82,,,,,,1006.7058532
102359,942.728562,-3.72,-8.9,,,,,,1007.271438
102358,942.0150425,-3.73,-8.97,,,,,,1007.9849575
102357,941.2765781,-3.65,-8.92,,,,,,1008.7234219
102356,940.564874,-3.63,-8.88,,,,,,1009.435126
102355,939.8507778,-3.86,-9.01,,,,,,1010.1492222
102354,939.1404546,-3.93,-8.97,,,,,,1010.8595454
102353,938.4104503,-3.71,-8.92,,,,,,1011.5895497
102352,937.7220682,-3.94,-8.99,,,,,,1012.2779318
102351,937.0065178,-3.84,-8.97,,,,,,1012.9934822
102350,936.2844949,-4.09,-8.95,,,,,,1013.7155051
102349,935.5985884,-4.03,-8.82,,,,,,1014.4014116
102348,934.8931512,-4.04,-8.83,,,,,,1015.1068488
102347,934.1858089,-3.94,-8.78,,,,,,1015.8141911
102346,933.4760086,-3.91,-8.43,,,,,,1016.5239914
102345,932.7844876,-3.85,-8.38,,,,,,1017.2155124
102344,932.0807295,-4.05,-8.33,,,,,,1017.9192705
102343,931.3835838,-4.01,-8.28,,,,,,1018.6164162
102342,930.6970415,-3.84,-8.04,,,,,,1019.3029585
102341,929.9745921,-3.96,-8.0,,,,,,1020.0254079
102340,929.2386691,-4.01,-7.95,,,,,,1020.7613309
102339,928.5320733,-3.89,-7.99,,,,,,1021.4679267
102338,927.8209622,-3.81,-7.84,,,,,,1022.1790378
102337,927.0998199,-3.83,-7.89,,,,,,1022.9001801
102336,926.3814739,-3.92,-7.77,,,,,,1023.6185261
102335,925.6734042,-3.48,-7.54,,,,,,1024.3265958
102334,924.9793845,-3.44,-7.44,,,,,,1025.0206155
102333,924.2463311,-3.16,-7.62,,,,,,1025.7536688999999
102332,923.5362736,-3.49,-7.68,,,,,,1026.4637264
102331,922.8240398,-3.31,-7.72,,,,,,1027.1759602
102330,922.0988801,-3.4,-7.75,,,,,,1027.9011199000001
102329,921.3957465,-3.45,-7.89,,,,,,1028.6042535000001
102328,920.6959546,-3.43,-7.7,,,,,,1029.3040454
102327,919.9840533,-3.53,-7.65,,,,,,1030.0159466999999
102326,919.2842405,-3.54,-7.4,,,,,,1030.7157594999999
102325,918.5500519,-3.58,-7.2,,,,,,1031.4499481
102324,917.8305239,-3.5,-6.82,,,,,,1032.1694760999999
102323,915.7023204,-3.5,-6.26,,,,,,1034.2976796
102322,914.9942249,-3.31,-6.4,,,,,,1035.0057751
102321,914.2759667,-3.36,-6.59,,,,,,1035.7240333
102320,913.5666166,-3.34,-6.7,,,,,,1036.4333834
102319,912.8676476,-3.35,-6.73,,,,,,1037.1323524
102318,912.169526,-3.5,-6.86,,,,,,1037.8304739999999
102317,911.4797921,-3.42,-6.87,,,,,,1038.5202079
102316,910.7621634,-3.48,-6.9,,,,,,1039.2378366
102315,910.0580584,-3.29,-6.84,,,,,,1039.9419416
102314,909.3447303,-3.32,-6.75,,,,,,1040.6552697
102313,908.592875,-3.35,-6.72,,,,,,1041.407125
102312,907.8761709,-3.23,-6.88,,,,,,1042.1238291
102311,907.1702781,-3.22,-6.51,,,,,,1042.8297219
102310,906.4600816,-3.45,-6.82,,,,,,1043.5399184
102309,905.7307118,-3.18,-6.61,,,,,,1044.2692882000001
102308,905.0490598,-3.31,-6.34,,,,,,1044.9509401999999
102307,904.3475117,-3.24,-6.25,,,,,,1045.6524883
102306,903.6449037,-3.01,-6.23,,,,,,1046.3550963
102305,902.9566563,-3.08,-6.14,,,,,,1047.0433437000002
102304,902.2298705,-3.08,-5.81,,,,,,1047.7701295000002
102303,901.5119279,-3.01,-5.53,,,,,,1048.4880721
102302,900.8054197,-3.09,-5.74,,,,,,1049.1945802999999
102301,900.1061901,-3.27,-6.29,,,,,,1049.8938099
102300,899.4181325,-3.06,-5.59,,,,,,1050.5818675
102299,898.7230667,-3.0,-5.58,,,,,,1051.2769333
102298,897.9841408,-2.99,-5.73,,,,,,1052.0158592
102297,897.2780633,-3.12,-5.86,,,,,,1052.7219367
102296,896.5623489,-3.09,-5.91,,,,,,1053.4376511
102295,895.8321877,-3.23,-6.32,,,,,,1054.1678123000002
102294,895.1216176,-3.34,-6.63,,,,,,1054.8783824
102293,894.4042466,-3.14,-6.94,,,,,,1055.5957534
102292,893.7358633,-3.3,-7.06,,,,,,1056.2641367
102291,893.0590914,-3.23,-7.2,,,,,,1056.9409086
102290,892.3492207,-3.24,-7.25,,,,,,1057.6507793
102289,891.6221447,-3.11,-7.36,,,,,,1058.3778553
102288,890.884735,-3.28,-7.51,,,,,,1059.115265
102287,890.1721021,-3.1,-7.58,,,,,,1059.8278979000002
102286,889.4597934,-3.12,-7.55,,,,,,1060.5402066000001
102285,888.7359404,-3.13,-7.55,,,,,,1061.2640596
102284,888.0295167,-3.18,-7.57,,,,,,1061.9704833
102283,887.3241234,-3.07,-7.51,,,,,,1062.6758766
102282,886.5798257,-3.1,-7.37,,,,,,1063.4201742999999
102281,885.8425349,-3.15,-7.55,,,,,,1064.1574651
102280,885.1404775,-3.05,-7.03,,,,,,1064.8595225
102279,884.422233,-3.06,-6.68,,,,,,1065.577767
102278,883.729422,-2.86,-6.1,,,,,,1066.2705780000001
102277,883.0136608,-2.83,-5.75,,,,,,1066.9863392
102276,882.4127421,-3.0,-5.14,,,,,,1067.5872579000002
102275,881.9023338,-2.99,-5.04,,,,,,1068.0976662
102274,881.3741886,-2.88,-4.63,,,,,,1068.6258114
102273,880.8788128,-2.94,-4.55,,,,,,1069.1211872
102272,880.3545548,-2.86,-4.42,,,,,,1069.6454452
102271,879.8137948,-2.81,-4.47,,,,,,1070.1862052000001
102270,879.2838694,-2.98,-4.35,,,,,,1070.7161306
102269,878.7398885,-2.99,-4.34,,,,,,1071.2601115
102268,878.2015213,-3.01,-4.18,,,,,,1071.7984787
102267,877.6969615,-3.04,-4.39,,,,,,1072.3030385
102266,877.1655586,-2.85,-4.66,,,,,,1072.8344413999998
102265,876.6340696,-2.89,-4.61,,,,,,1073.3659304
102264,876.1272452,-3.02,-4.83,,,,,,1073.8727548000002
102263,875.6184569,-3.14,-5.1,,,,,,1074.3815431
102262,875.0831569,-3.13,-4.96,,,,,,1074.9168431
102261,874.5508171,-3.15,-4.96,,,,,,1075.4491828999999
102260,874.0307511,-3.1,-4.83,,,,,,1075.9692489
102259,873.5022302,-3.07,-4.75,,,,,,1076.4977698
102258,872.9866026,-2.96,-4.51,,,,,,1077.0133974
102257,872.4254758,-2.86,-4.25,,,,,,1077.5745242
102256,871.924247,-2.89,-4.2,,,,,,1078.075753
102255,871.4231654,-2.94,-4.28,,,,,,1078.5768346
102254,870.8995373,-3.08,-4.22,,,,,,1079.1004627
102253,870.3790428,-2.95,-4.34,,,,,,1079.6209572
102252,869.8512488,-2.99,-4.39,,,,,,1080.1487511999999
102251,869.3364404,-3.2,-4.56,,,,,,1080.6635596
102250,868.8042558,-3.14,-4.66,,,,,,1081.1957442
102249,868.2752526,-3.29,-4.87,,,,,,1081.7247474
102248,867.715065,-3.17,-4.71,,,,,,1082.2849350000001
102247,867.215918,-3.14,-4.83,,,,,,1082.7840820000001
102246,866.7060406,-3.04,-4.73,,,,,,1083.2939594
102245,866.1839004,-2.93,-4.64,,,,,,1083.8160996000001
102244,865.6526681,-3.03,-5.04,,,,,,1084.3473319
102243,865.1527069,-3.19,-5.0,,,,,,1084.8472931000001
102242,864.6223229,-3.07,-4.97,,,,,,1085.3776771
102241,864.1373119,-3.31,-5.25,,,,,,1085.8626881
102240,863.6179648,-3.21,-6.14,,,,,,1086.3820352
102239,863.1135667,-3.33,-6.69,,,,,,1086.8864333000001
102238,862.5981749,-3.28,-6.88,,,,,,1087.4018251
102237,862.0598924,-3.11,-6.84,,,,,,1087.9401076
102236,861.5351275,-3.43,-7.94,,,,,,1088.4648725
102235,860.9915315,-3.37,-7.94,,,,,,1089.0084685000002
102234,860.4615397,-3.38,-7.94,,,,,,1089.5384603
102233,859.9572558,-3.47,-7.84,,,,,,1090.0427442
102232,859.4243534,-3.55,-8.17,,,,,,1090.5756466
102231,858.8942345,-3.54,-8.14,,,,,,1091.1057655
102230,858.3790051,-3.55,-7.99,,,,,,1091.6209949
102229,857.8423378,-3.71,-7.88,,,,,,1092.1576622
102228,857.3066902,-3.54,-7.92,,,,,,1092.6933098
102227,856.7648267,-3.45,-7.97,,,,,,1093.2351733
102226,856.2486191,-3.6,-8.01,,,,,,1093.7513809
102225,855.7343578,-3.44,-8.13,,,,,,1094.2656422
102224,855.215739,-3.55,-8.11,,,,,,1094.784261
102223,854.685796,-3.6,-8.29,,,,,,1095.314204
102222,854.1509115,-3.73,-8.53,,,,,,1095.8490885
102221,853.597859,-3.77,-8.32,,,,,,1096.402141
102220,853.083076,-3.85,-8.37,,,,,,1096.916924
102219,852.5508621,-4.04,-8.44,,,,,,1097.4491379
102218,852.0021039,-3.82,-8.26,,,,,,1097.9978961000002
102217,851.5017475,-3.9,-8.11,,,,,,1098.4982525
102216,850.9602451,-3.86,-8.0,,,,,,1099.0397549
102215,850.4490607,-3.97,-7.73,,,,,,1099.5509393
102214,849.9133276,-4.4,-8.05,,,,,,1100.0866724
102213,849.4108052,-3.95,-7.66,,,,,,1100.5891947999999
102212,848.9055738,-4.23,-7.79,,,,,,1101.0944262
102211,848.4045359,-4.43,-7.94,,,,,,1101.5954640999998
102210,847.8745591,-4.14,-7.8,,,,,,1102.1254408999998
102209,847.374124,-3.91,-7.68,,,,,,1102.625876
102208,846.8885866,-4.31,-7.75,,,,,,1103.1114134
102207,846.3698098,-4.33,-7.88,,,,,,1103.6301902
102206,845.904205,-4.01,-7.56,,,,,,1104.095795
102205,845.3882106,-3.91,-7.72,,,,,,1104.6117894
102204,844.8565544,-4.61,-8.26,,,,,,1105.1434456
102203,844.342364,-4.61,-8.26,,,,,,1105.657636
102202,843.852061,-4.44,-8.14,,,,,,1106.147939
