depth_sample,interp_age,sample_thickness,d18O_measurement,d13C_measurement,Mg_Ca_measurement,P_Ca_measurement,Sr_Ca_measurement,U_Ca_measurement,year_CE
73.36119403,368.0,0.489552240000009,-4.355,-5.939625,2.04097090625,0.805477289062499,0.0999666875,5.78780096875e-05,1582.0
73.85074627,371.0,0.489552239999995,-4.115,-5.615875,1.94002621875,0.5107980234375,0.072896984375,4.602255796875e-05,1579.0
74.34029851,374.0,0.489552240000009,-4.684,-5.637375,1.927931,0.4311261328125,0.097903078125,4.665092328125e-05,1576.0
74.82985075,377.0,0.489552239999995,-4.319,-5.6993125,2.22047178124999,0.565939653125,0.090368203125,8.51072028125e-05,1573.0
75.31940299,380.0,0.489552230000001,-4.355,-4.65025,1.34717243968253,0.371879509523809,0.100267777777777,0.0001002873719047,1570.0
75.80895522,382.0,0.489552239999995,-3.629,-4.584875,1.87463640625,0.282586209375,0.093631140625,6.560745515625e-05,1568.0
76.29850746,385.0,0.489552240000009,-4.338,-4.790625,1.3448220625,0.3188385,0.090996546875,4.1459315e-05,1565.0
76.7880597,388.0,0.489552239999995,-3.96,-5.331625,1.3594128078125,0.494085340625,0.09974053125,3.799123125e-05,1562.0
77.27761194,391.0,0.489552239999995,-4.601,-5.32275,1.60217596875,0.630577790625,0.107194796875,4.94023828125e-05,1559.0
77.76716418,394.0,0.489552240000009,-4.278,-5.2460625,1.47083894126984,0.579067433333333,0.10564346031746,4.11389434920635e-05,1556.0
78.25671642,396.0,0.489552239999995,-4.012,-6.53225,1.34582099374999,0.538834871875,0.1232919375,5.067291234375e-05,1554.0
78.74626866,399.0,0.489552239999995,-4.62,-7.2045,1.52228566875,0.516756225,0.123841015625,0.00018637695375,1551.0
79.2358209,402.0,0.489552230000001,-5.264,-8.361625,1.156897309375,0.339809459375,0.111067,9.389578390625e-05,1548.0
79.72537313,405.0,0.489552240000009,-5.411,-8.5766,1.27456503333333,0.435339053968253,0.0784042380952381,3.22847855555555e-05,1545.0
80.21492537,408.0,0.489552239999995,-5.266,-7.6605,1.20389065156249,0.48319604375,0.08835328125,8.835656109375e-05,1542.0
80.70447761,411.0,0.489552240000009,-5.665,-8.208125,1.23398623125,0.402740568749999,0.09444159375,4.336195203125e-05,1539.0
81.19402985,414.0,0.489552239999995,-5.683,-8.8769375,1.36076165,0.302361665625,0.1059166875,3.29562839062499e-05,1536.0
81.68358209,417.0,0.489552239999995,-5.562,-9.006925,1.410045125,0.4326379453125,0.09027303125,5.95470721875e-05,1533.0
82.17313433,420.0,0.489552240000009,-5.083,-7.8619925,1.66114015873015,0.3095872,0.0791466031746031,3.28676733333333e-05,1530.0
82.66268657,423.0,0.489552239999995,-5.05,-7.903475,1.29085870624999,0.2591845,0.0845165781249999,6.64129012499999e-05,1527.0
83.15223881,425.0,0.489552230000001,-4.918,-7.23975,1.334662078125,0.29724598125,0.086691625,3.32266646875e-05,1525.0
83.64179104,428.0,0.489552239999995,-4.921,-6.61588,1.48274839062499,0.263193146875,0.0882748125,2.970276296875e-05,1522.0
84.13134328,431.0,0.489552240000009,-4.912,-7.2348125,1.58513068253968,0.292945665079365,0.0827788571428571,3.41034246031746e-05,1519.0
84.62089552,434.0,0.489552239999995,-5.032,-7.868125,1.45823878125,0.445407518749999,0.0741311406249999,3.643576609375e-05,1516.0
85.11044776,437.0,0.489552239999995,-5.179,-7.890125,1.514147,0.5905001421875,0.071359265625,4.2843341875e-05,1513.0
85.6,440.0,0.489552240000009,-5.18,-8.067875,1.399737390625,0.607195965625,0.07192690625,4.6040973125e-05,1510.0
86.08955224,443.0,0.489552239999995,-5.267,-8.065125,1.38737314062499,0.578409821875,0.0797299375,3.81106829687499e-05,1507.0
86.57910448,446.0,0.489552240000009,-5.576,-8.46249,1.41052693650793,0.45278252063492,0.0745465079365079,3.61342252380952e-05,1504.0
87.06865672,448.0,0.489552239999995,-5.346,-8.13325,1.44606,0.442459428125,0.0787273125,6.69773665624999e-05,1502.0
87.55820896,451.0,0.489552230000001,-5.486,-8.290625,1.234228409375,0.3564769375,0.093893390625,7.89563903124999e-05,1499.0
88.04776119,454.0,0.489552239999995,-5.144,-8.2045,1.1006493625,0.3233870484375,0.112728265625,0.0002621932628125,1496.0
88.53731343,457.0,0.489552240000009,-5.589,-7.732275,1.15152769375,0.360281809375,0.099908578125,7.555023e-05,1493.0
89.02686567,460.0,0.489552239999995,-5.016,-7.60635,1.11028974603174,0.398122607936507,0.0959633968253968,3.61515588888888e-05,1490.0
89.51641791,463.0,0.489552239999995,-5.227,-7.98375,1.17328290625,0.3640791140625,0.093570796875,7.128832703125e-05,1487.0
90.00597015,466.0,0.489552240000009,-4.607,-6.3495,1.1099963609375,0.38312533125,0.110141624999999,0.0001773390260937,1484.0
90.49552239,468.0,0.489552239999995,-4.661,-5.869875,1.19070220312499,0.385154348437499,0.098006203125,0.0002232574778125,1482.0
90.98507463,471.0,0.489552239999995,-4.619,-6.313875,1.44260042857142,0.487727831746031,0.107299507936507,0.0001278171892063,1479.0
91.47462687,474.0,0.489552230000001,-4.303,-6.738125,1.541459859375,0.4106925296875,0.08906925,4.2355823125e-05,1476.0
91.9641791,477.0,0.489552240000009,-4.541,-6.5366625,1.59802425,0.4844284078125,0.085976390625,5.485503796875e-05,1473.0
92.45373134,480.0,0.489552239999995,-4.471,-7.02575,1.54715259375,0.411735234375,0.0872935,4.40537271875e-05,1470.0
92.94328358,483.0,0.489552239999995,-4.885,-7.9021125,1.43005718749999,0.4520112265625,0.084875046875,3.70310835937499e-05,1467.0
93.43283582,486.0,0.489552240000009,-5.371,-7.90283333333333,1.34409528571428,0.378432917460317,0.0885728253968254,4.84526798412698e-05,1464.0
93.92238806,489.0,0.489552239999995,-4.807,-7.09185,1.46189599999999,0.4055064140625,0.0755690624999999,3.955087671875e-05,1461.0
94.4119403,491.0,0.489552240000009,-4.47,-6.31915,1.409045484375,0.3421725890625,0.081365734375,3.9388498125e-05,1459.0
94.90149254,494.0,0.489552239999995,-4.828,-6.519875,1.327918453125,0.393670389062499,0.080048765625,3.72422003125e-05,1456.0
95.39104478,497.0,0.489552230000001,-4.46,-5.8296,1.26939968253968,0.465465533333333,0.0942667301587301,3.70626519047619e-05,1453.0
95.88059701,500.0,0.489552239999995,-4.958,-6.2411,1.2713110328125,0.355656735937499,0.0843834375,3.663053359375e-05,1450.0
96.37014925,503.0,0.489552240000009,-4.56,-6.50775,1.365673265625,0.371525278125,0.079209609375,3.1224443125e-05,1447.0
96.85970149,506.0,0.489552239999995,-4.437,-6.6264,1.38274796406249,0.4447885859375,0.08800328125,3.39596390625e-05,1444.0
97.34925373,509.0,0.489552239999995,-4.687,-6.61975,1.1146091203125,0.32844471875,0.121541546875,0.0001224591271875,1441.0
97.83880597,511.0,0.489552240000009,-4.959,-6.925,1.72885711111111,0.458651625396825,0.119225317460317,4.05468484126984e-05,1439.0
98.32835821,514.0,0.489552239999995,-4.807,-7.004125,1.719124203125,0.312717625,0.120900687499999,0.0001273629875,1436.0
98.81791045,517.0,0.489552239999995,-4.77,-6.7714375,1.312143296875,0.324585896875,0.117807078124999,0.000211838611875,1433.0
99.30746269,520.0,0.489552240000009,-4.836,-6.205725,1.44013808125,0.336045859375,0.12543659375,0.0005181623446875,1430.0
99.79701493,523.0,0.48955226999999,-4.703,-5.69675,1.500398046875,0.3405977859375,0.12554840625,0.0006202533190624,1427.0
100.2865672,526.0,0.489552200000006,-4.163,-4.72225,1.71123328571428,0.17112223,0.121553301587301,7.60783288888888e-05,1424.0
100.7761194,529.0,0.489552200000006,-3.608,-3.138525,1.49102655937499,0.317634975625,0.115857953125,9.79993496875e-05,1421.0
101.2656716,532.0,0.4895523,-3.799,-3.5326,1.7134330625,0.571811275,0.11963859375,8.69338990624999e-05,1418.0
101.7552239,535.0,0.489552199999991,-3.759,-4.0712875,1.701250859375,0.266957809375,0.097974609375,0.0001794537412499,1415.0
102.2447761,538.0,0.4895523,-4.375,-4.47915,1.64014161904761,0.246164285714285,0.0912719682539682,7.10247555555555e-05,1412.0
102.7343284,540.0,0.489552200000006,-4.651,-6.207375,1.5932104796875,0.1859481365625,0.105370484374999,0.0001792202364062,1410.0
103.2238806,543.0,0.489552200000006,-4.735,-6.7925,1.32141276562499,0.164126762031249,0.101749453125,6.97584868749999e-05,1407.0
103.7134328,546.0,0.4895523,-4.408,-5.68945,1.2878878390625,0.27289754296875,0.096748875,0.0001704121432812,1404.0
104.2029851,549.0,0.489552199999991,-3.93,-5.41525,1.386275359375,0.346422746874999,0.0764770781249999,2.588258375e-05,1401.0
104.6925373,552.0,0.4895523,-4.192,-5.107625,1.34060136507936,0.446355177777777,0.076987619047619,3.45459539682539e-05,1398.0
105.1820896,554.0,0.489552200000006,-4.033,-5.012,1.0071583078125,0.3031361859375,0.113255374999999,0.0001917038348437,1396.0
105.6716418,557.0,0.489552199999991,-3.682,-4.8604625,1.1793343046875,0.2050481853125,0.10997390625,0.0005116807292187,1393.0
106.161194,560.0,0.4895523,-4.331,-6.2234375,1.37173013124999,0.21180770953125,0.116996406249999,0.0003814741004687,1390.0
106.6507463,563.0,0.489552200000006,-4.811,-7.02425,1.3095778828125,0.480074526875,0.088293703125,4.3070470625e-05,1387.0
107.1402985,566.0,0.489552200000006,-4.86,-7.536125,1.12985576031746,0.40642036031746,0.11405046031746,9.38341444444444e-05,1384.0
107.6298507,569.0,0.4895523,-5.237,-8.377375,1.266299140625,0.457576668749999,0.08125075,3.42891801562499e-05,1381.0
108.119403,572.0,0.489552199999991,-5.528,-8.73585,1.2087517453125,0.4840238625,0.090707109375,3.321378390625e-05,1378.0
108.6089552,575.0,0.4895523,-5.633,-9.0045,1.1215521296875,0.390654003125,0.100362078125,3.70603146875e-05,1375.0
109.0985075,578.0,0.489552200000006,-5.211,-8.4883375,1.42602449682539,0.349328428571428,0.11308138095238,5.17554182539682e-05,1372.0
109.5880597,581.0,0.489552199999991,-5.343,-8.3292,3.032458609375,0.84213224375,0.117181328125,6.2327451875e-05,1369.0
110.0776119,583.0,0.4895523,-4.812,-7.277475,1.711724296875,0.5070781890625,0.1239665,4.861243796875e-05,1367.0
110.5671642,586.0,0.489552200000006,-4.934,-7.6002125,1.78180040625,0.309888292187499,0.1209269375,0.0002726069231249,1364.0
111.0567164,589.0,0.4895523,-5.544,-8.498525,1.915643625,0.2797201459375,0.118305484374999,0.0002222677023437,1361.0
111.5462687,592.0,0.489552200000006,-5.439,-8.9594625,1.73985519047619,0.198298039841269,0.106944,6.01387992063492e-05,1358.0
112.0358209,595.0,0.489552199999991,-5.231,-8.141375,1.3579555625,0.249750579687499,0.098736578125,5.3246518125e-05,1355.0
112.5253731,597.0,0.4895523,-4.705,-6.43325,1.482533609375,0.26244246875,0.0871797968749999,4.301425125e-05,1353.0
113.0149254,600.0,0.489552200000006,-4.326,-5.7086,1.22700186718749,0.2563241375,0.0945467499999999,6.6113709375e-05,1350.0
113.5044776,603.0,0.4895523,-4.553,-6.061,1.16261508095238,0.299273041269841,0.0961381428571428,5.51489888888888e-05,1347.0
113.9940299,606.0,0.489552200000006,-4.195,-5.97875,1.110117615625,0.312921684375,0.101373015625,5.75305853125e-05,1344.0
114.4835821,609.0,0.489552199999991,-4.63,-5.47675,1.056639484375,0.358768065624999,0.115095328125,7.296018234375e-05,1341.0
114.9731343,612.0,0.4895523,-4.6,-5.520375,1.0895010421875,0.46549209375,0.104140468749999,3.60144854687499e-05,1338.0
115.4626866,615.0,0.489552200000006,-4.904,-6.36535,1.1527397484375,0.483829931249999,0.09387525,4.02716778125e-05,1335.0
115.9522388,618.0,0.489552199999991,-4.448,-6.397,1.35693296825396,0.542207703174603,0.0846571904761904,3.99473363492063e-05,1332.0
116.441791,621.0,0.4895523,-4.669,-6.95275,1.375119046875,0.4947355703125,0.083337921875,3.46264976562499e-05,1329.0
116.9313433,624.0,0.489552200000006,-4.729,-7.071175,1.352664234375,0.5567672703125,0.0934405781249999,4.063946453125e-05,1326.0
117.4208955,626.0,0.4895523,-4.464,-6.2715,1.2586862296875,0.479458378125,0.101870921875,0.0001068947875,1324.0
117.9104478,629.0,0.489552200000006,-4.316,-7.47,1.27920511875,0.3244603734375,0.08839834375,0.00010149349125,1321.0
118.4,632.0,0.489552199999991,-5.296,-8.1724375,1.12118661904761,0.221627393492063,0.118307666666666,0.0004758180333333,1318.0
118.8895522,635.0,0.4895523,-5.294,-8.2892,1.381107971875,0.2876122875,0.11389975,0.0004784616176562,1315.0
119.3791045,638.0,0.489552200000006,-4.874,-7.2211,1.3337714203125,0.2373203121875,0.1227678125,0.000737260721875,1312.0
119.8686567,641.0,0.4895523,-4.446,-6.824125,1.27795675,0.2720585515625,0.123119609375,0.0006526859673437,1309.0
120.358209,644.0,0.489552199999991,-5.247,-7.910875,1.55866884126984,0.504238609523809,0.0876353015873016,0.0009504459787301,1306.0
120.8477612,647.0,0.489552200000006,-5.161,-7.7594,1.0944494578125,0.392592667187499,0.133922468749999,0.0005238697425,1303.0
121.3373134,650.0,0.4895523,-5.773,-8.3708,1.141688359375,0.461618015625,0.12678915625,7.80827203125e-05,1300.0
121.8268657,653.0,0.489552200000006,-5.425,-8.861275,1.7212612234375,0.3608574890625,0.116911984375,0.00032052085625,1297.0
122.3164179,655.0,0.489552199999991,-5.76,-9.072625,1.33173334374999,0.360577412499999,0.090739796875,8.824958203125e-05,1295.0
122.8059701,658.0,0.4895523,-5.763,-9.10925,1.57844209523809,0.296150977777777,0.112842603174603,4.0926659047619e-05,1292.0
123.2955224,661.0,0.489552200000006,-5.948,-9.081975,1.53682740625,0.4418020765625,0.083016125,4.20204046875e-05,1289.0
123.7850746,664.0,0.4895523,-5.635,-9.19225,1.72917515625,0.626661045312499,0.099227515625,4.2471486875e-05,1286.0
124.2746269,667.0,0.489552200000006,-5.385,-8.79075,1.810953625,0.2806484625,0.101936,3.820207078125e-05,1283.0
124.7641791,669.0,0.489552199999991,-5.793,-8.135375,2.49971366666666,0.542462306349206,0.0964167619047619,6.07411623809523e-05,1281.0
125.2537313,672.0,0.4895523,-5.559,-7.5105,1.749316859375,0.3181026546875,0.09060046875,4.65764817187499e-05,1278.0
125.7432836,675.0,0.489552200000006,-4.88,-7.2175,1.479907953125,0.366764165624999,0.103876984375,8.42573639062499e-05,1275.0
126.2328358,678.0,0.4895523,-5.002,-7.23375,1.14945020625,0.316482128125,0.135168078124999,0.0002053530934375,1272.0
126.7223881,681.0,0.489552199999991,-5.086,-7.19985,1.17546462187499,0.369218353124999,0.1245669375,0.0002657699425,1269.0
127.2119403,684.0,0.489552200000006,-5.114,-6.6555,1.32430761269841,0.310152871428571,0.134941031746031,0.00012122141,1266.0
127.7014925,687.0,0.489552299999986,-4.535,-5.1349375,1.385351984375,0.475423107812499,0.111129546875,0.000123632565,1263.0
128.1910448,690.0,0.48955220000002,-4.592,-4.920625,1.384444734375,0.2916926359375,0.08734059375,3.690765046875e-05,1260.0
128.680597,693.0,0.489552299999986,-4.618,-5.192,1.8949604375,0.5694118546875,0.0948117968749999,4.308511921875e-05,1257.0
129.1701493,696.0,0.48955220000002,-4.974,-6.07025,1.74775678125,0.568010021874999,0.12722240625,4.409078140625e-05,1254.0
129.6597015,698.0,0.489552199999991,-4.993,-6.419875,1.81117499999999,0.531564455555555,0.138516238095238,0.0001201715009523,1252.0
130.1492537,701.0,0.489552299999986,-5.053,-6.3145,1.58952134375,0.4801775171875,0.102493828124999,3.6148689375e-05,1249.0
130.638806,704.0,0.48955220000002,-5.123,-6.428525,1.9235694375,0.6306499109375,0.1102545,7.748103625e-05,1246.0
131.1283582,707.0,0.489552199999991,-4.509,-6.2359375,2.09527618749999,1.0278944375,0.10953109375,4.8895738125e-05,1243.0
131.6179104,710.0,0.489552300000014,-4.775,-6.409125,2.10269895238095,0.756951531746031,0.110126619047619,4.40382634920634e-05,1240.0
132.1074627,713.0,0.489552199999991,-5.383,-7.0849625,3.6157918125,1.427514340625,0.131477453124999,6.700944265625e-05,1237.0
132.5970149,716.0,0.489552299999986,-4.861,-6.445,3.430078984375,1.34660677968749,0.125371859375,6.864029140625e-05,1234.0
133.0865672,719.0,0.48955220000002,-4.786,-6.0608125,1.83907445312499,0.533764160937499,0.103025,5.846081234375e-05,1231.0
133.5761194,721.0,0.489552199999991,-4.46,-6.289875,2.442515515625,0.3983742828125,0.100221125,8.342554046875e-05,1229.0
134.0656716,724.0,0.489552299999986,-4.987,-6.210375,1.54287574603174,0.31248495079365,0.0866708412698412,4.32935098412698e-05,1226.0
134.5552239,727.0,0.48955220000002,-4.959,-6.1064375,1.612799265625,0.282466040625,0.077931578125,5.58844915624999e-05,1223.0
135.0447761,730.0,0.489552299999986,-4.96,-6.29075,1.711437578125,0.328269496875,0.0786512031249999,4.99853378124999e-05,1220.0
135.5343284,733.0,0.48955220000002,-4.63,-6.247375,1.54364896875,0.3379412078125,0.08481609375,0.0003130766360937,1217.0
136.0238806,736.0,0.489552199999991,-4.858,-5.973875,1.676924140625,0.3368724421875,0.07504934375,6.375970390625e-05,1214.0
136.5134328,739.0,0.489552299999986,-4.421,-5.470775,1.35239815873015,0.28022589047619,0.102258984126984,0.0002480263425396,1211.0
137.0029851,741.0,0.48955220000002,-4.11,-5.859875,1.2031286890625,0.259499154687499,0.0922624375,0.0001746278589062,1209.0
137.4925373,744.0,0.489552299999986,-4.893,-6.082375,2.76316875,0.9165454109375,0.1025104375,5.61242384375e-05,1206.0
137.9820896,747.0,0.489552199999991,-4.356,-6.5645,3.621792328125,1.0363298859375,0.10850828125,6.20702412499999e-05,1203.0
138.4716418,750.0,0.48955220000002,-5.195,-7.16345833333333,1.75804212698412,0.298497885714285,0.0926478253968254,6.18932884126984e-05,1200.0
138.961194,753.0,0.489552299999986,-5.246,-6.921,1.7677615625,0.2126940921875,0.095615328125,3.86734021875e-05,1197.0
139.4507463,756.0,0.48955220000002,-4.852,-5.732,1.97828598437499,0.229038699999999,0.095114703125,3.84840126562499e-05,1194.0
139.9402985,759.0,0.489552199999991,-4.454,-4.7585,1.74849465625,0.202501625,0.10146071875,3.738113203125e-05,1191.0
140.4298507,762.0,0.489552299999986,-4.088,-4.509725,1.569810078125,0.3484874515625,0.0904856093749999,4.058932765625e-05,1188.0
140.919403,764.0,0.48955220000002,-4.36,-4.97425,1.61160047619047,0.240903012698412,0.0877102222222222,3.11789655555555e-05,1186.0
141.4089552,767.0,0.489552299999986,-4.776,-5.60711666666667,1.692070453125,0.2414337125,0.089262859375,3.33618625e-05,1183.0
141.8985075,770.0,0.48955220000002,-4.925,-5.7059375,1.668615578125,0.2647861953125,0.08523665625,3.645427859375e-05,1180.0
142.3880597,773.0,0.489552199999991,-4.693,-5.7523125,1.62907984375,0.3067274,0.074043703125,4.3444951875e-05,1177.0
142.8776119,776.0,0.489552299999986,-4.412,-5.45225,1.64551876190476,0.302755182539682,0.0773353492063492,4.85288066666666e-05,1174.0
143.3671642,779.0,0.48955220000002,-4.787,-5.846,1.3413815625,0.3778860578125,0.0848697656249999,6.83792717187499e-05,1171.0
143.8567164,782.0,0.489552299999986,-4.817,-6.174625,1.1916387296875,0.3055697265625,0.094842421875,5.88881946875e-05,1168.0
144.3462687,784.0,0.489552199999991,-4.811,-6.692,1.1733729,0.2557419921875,0.115884140624999,0.0003467323042187,1166.0
144.8358209,787.0,0.48955220000002,-5.178,-6.932,1.378693809375,0.2542355759375,0.119880624999999,0.0001213476714062,1163.0
145.3253731,790.0,0.489552299999986,-5.265,-7.37625,1.33089429047619,0.295226149206349,0.103133333333333,0.0001064658677777,1160.0
145.8149254,793.0,0.48955220000002,-4.705,-7.118875,1.311244284375,0.3526921796875,0.099560578125,0.000309825636875,1157.0
146.3044776,796.0,0.489552299999986,-5.127,-7.6378125,1.1303654765625,0.3095016953125,0.0935991875,5.964163859375e-05,1154.0
146.7940299,799.0,0.489552199999991,-5.2,-7.8919375,1.53470020312499,0.3815810171875,0.0894733125,4.5161093125e-05,1151.0
147.2835821,802.0,0.48955220000002,-5.138,-7.16465,1.9917441875,0.3547137,0.079444875,3.94079703124999e-05,1148.0
147.7731343,805.0,0.489552299999986,-5.258,-6.79961875,1.48819853968253,0.229496796349206,0.0946190476190476,3.06196379365079e-05,1145.0
148.2626866,808.0,0.489552199999991,-4.686,-6.030875,1.32666059375,0.235070268749999,0.08508590625,3.1972545625e-05,1142.0
148.7522388,811.0,0.48955220000002,-4.585,-6.605375,1.3601224375,0.33799990625,0.075183859375,4.425534328125e-05,1139.0
149.241791,813.0,0.489552299999986,-4.827,-6.99575,1.267546003125,0.3110973015625,0.095720796875,6.24136315625e-05,1137.0
149.7313433,816.0,0.48955220000002,-4.911,-6.713,1.2966709095238,0.284484455555555,0.0839129999999999,4.15018466666666e-05,1134.0
150.2208955,819.0,0.489552299999986,-4.865,-7.0776875,1.2367475625,0.281583434375,0.103904890625,4.190063e-05,1131.0
150.7104478,822.0,0.489552199999991,-4.828,-6.8464125,1.20057234375,0.3037970953125,0.08702215625,4.33868075e-05,1128.0
151.2,825.0,0.48955220000002,-5.627,-7.38325,1.333734484375,0.3334147609375,0.079574890625,4.65273734375e-05,1125.0
151.6895522,827.0,0.489552299999986,-5.696,-7.739375,1.119023540625,0.326480234375,0.0996655625,3.170956953125e-05,1123.0
152.1791045,830.0,0.48955220000002,-4.941,-7.892875,1.15524639365079,0.263535447619047,0.0922052222222222,3.8404116031746e-05,1120.0
152.6686567,833.0,0.489552299999986,-4.665,-7.28275,1.28129346875,0.336245246875,0.074957046875,4.39515893749999e-05,1117.0
153.158209,836.0,0.489552199999991,-4.613,-7.5825,1.2827595421875,0.2749988515625,0.08985715625,0.0002268444784374,1114.0
153.6477612,839.0,0.48955220000002,-5.677,-7.671375,1.1512177453125,0.277675678124999,0.08859940625,0.000122196573125,1111.0
154.1373134,842.0,0.489552299999986,-4.193,-7.153625,1.28091138888888,0.269484073015873,0.0813598571428571,3.485087e-05,1108.0
154.6268657,845.0,0.489552199999991,-5.114,-7.119125,1.2839121546875,0.388702403125,0.0913901249999999,3.592407234375e-05,1105.0
155.1164179,848.0,0.48955220000002,-4.472,-7.56775,1.49790553749999,0.4187060765625,0.087400078125,4.06284028125e-05,1102.0
155.6059701,851.0,0.489552299999986,-5.202,-7.746,1.289536078125,0.302337759375,0.074475375,3.4715683125e-05,1099.0
156.0955224,854.0,0.48955220000002,-5.03,-7.880125,1.174618965625,0.3295185703125,0.090302875,3.07907734375e-05,1096.0
156.5850746,856.0,0.489552299999986,-5.46,-8.163625,1.39656879682539,0.451764285714285,0.0671640952380952,3.60416033333333e-05,1094.0
157.0746269,859.0,0.489552199999991,-5.25,-8.125875,1.43791215625,0.3880112765625,0.067111828125,3.711484390625e-05,1091.0
157.5641791,862.0,0.48955220000002,-4.769,-7.823875,1.0946760546875,0.3526551796875,0.100063125,8.11968940624999e-05,1088.0
158.0537313,865.0,0.489552299999986,-5.021,-7.558625,1.307471703125,0.292550303124999,0.088225328125,6.684242140625e-05,1085.0
158.5432836,868.0,0.489552199999991,-4.257,-6.817875,1.326150190625,0.2725421125,0.0716174062499999,4.103506125e-05,1082.0
159.0328358,871.0,0.489552300000014,-4.952,-7.898125,1.18827102857142,0.37821638095238,0.0754152857142857,5.41055492063492e-05,1079.0
159.5223881,874.0,0.489552199999991,-5.746,-8.11875,1.3125603984375,0.4333567609375,0.062359078125,5.35178140624999e-05,1076.0
160.0119403,877.0,0.48955220000002,-5.367,-7.938575,1.539820453125,0.390211740625,0.052167421875,6.206570046875e-05,1073.0
160.5014925,879.0,0.489552299999986,-5.335,-8.24075,1.3322832640625,0.4053288453125,0.0646847031249999,4.455345296875e-05,1071.0
160.9910448,882.0,0.489552199999991,-5.182,-7.700375,1.53398662380952,0.513284074603174,0.0592450476190476,6.01398825396825e-05,1068.0
161.480597,885.0,0.489552300000014,-5.022,-6.351975,1.0957773359375,0.320997882812499,0.091404203125,4.055348984375e-05,1065.0
161.9701493,888.0,0.489552199999991,-4.266,-5.989875,0.9893174203125,0.2892567,0.12194565625,5.52716149999999e-05,1062.0
162.4597015,891.0,0.48955220000002,-4.993,-7.39625,1.295178109375,0.366605178125,0.115967546875,0.0001907698309375,1059.0
162.9492537,894.0,0.489552299999986,-4.336,-7.0605,1.30891353125,0.316540629687499,0.123659171875,0.0004535719653125,1056.0
163.438806,897.0,0.489552199999991,-4.738,-6.960625,1.44975722222222,0.297454714285714,0.0905399365079365,5.36135198412698e-05,1053.0
163.9283582,899.0,0.48955220000002,-4.602,-6.664125,1.201877540625,0.2578020734375,0.09036975,3.89689403125e-05,1051.0
164.4179104,902.0,0.489552299999986,-4.653,-6.7644375,1.1493223640625,0.2816425140625,0.0808430624999999,3.27331996875e-05,1048.0
164.9074627,905.0,0.489552199999991,-4.977,-7.5216875,1.2216506703125,0.3397256328125,0.0696415781249999,4.25509665625e-05,1045.0
165.3970149,908.0,0.489552300000014,-5.063,-7.741375,1.19543713125,0.2928239703125,0.0761932499999999,3.144125625e-05,1042.0
165.8865672,911.0,0.489552199999991,-5.157,-6.88125,1.21726229365079,0.324543709523809,0.0931942539682539,2.69957179365079e-05,1039.0
166.3761194,914.0,0.48955220000002,-4.868,-7.138,1.47200999375,0.39332073125,0.090345609375,3.08604903125e-05,1036.0
166.8656716,917.0,0.489552299999986,-4.857,-7.1081125,1.234502715625,0.4210618875,0.11186859375,3.65219221875e-05,1033.0
167.3552239,920.0,0.489552199999991,-5.096,-7.301875,1.15495404374999,0.388740865625,0.0931204375,8.060299859375e-05,1030.0
167.8447761,922.0,0.489552300000014,-4.694,-6.9409375,1.2184839047619,0.421522514285714,0.107320571428571,4.29082658730158e-05,1028.0
168.3343284,925.0,0.489552199999991,-5.203,-7.2525,1.590914378125,0.6407625484375,0.1175004375,6.10514165625e-05,1025.0
168.8238806,928.0,0.489552199999991,-5.32,-6.44875,1.2843728859375,0.599909626562499,0.10193284375,4.87715628125e-05,1022.0
169.3134328,931.0,0.489552300000014,-4.854,-5.6654375,1.228244846875,0.2520613125,0.09206396875,6.157917078125e-05,1019.0
169.8029851,934.0,0.489552199999991,-4.999,-6.438375,1.139091959375,0.3597552734375,0.101839375,8.44986284375e-05,1016.0
170.2925373,937.0,0.489552300000014,-4.802,-6.61325,1.5397533079365,0.341145744444444,0.0838100793650793,5.44791193650793e-05,1013.0
170.7820896,940.0,0.489552199999991,-5.002,-6.781,1.4073174265625,0.25059401578125,0.10058328125,4.90484096875e-05,1010.0
171.2716418,942.0,0.489552199999991,-4.775,-7.3345,1.06346137968749,0.397750678125,0.107236125,5.061696515625e-05,1008.0
171.761194,945.0,0.489552300000014,-4.873,-7.074125,1.0361755453125,0.335984821875,0.108243765625,3.8993975e-05,1005.0
172.2507463,948.0,0.489552199999991,-5.141,-7.446875,1.24640278888888,0.371212252380952,0.106169793650793,5.19322436507936e-05,1002.0
172.7402985,951.0,0.489552199999991,-5.078,-7.519875,1.1117635140625,0.3060746390625,0.11170271875,7.451650703125e-05,999.0
173.2298507,954.0,0.489552300000014,-5.686,-7.94275,1.563932653125,0.483467775,0.11610009375,4.279295375e-05,996.0
173.719403,957.0,0.489552199999991,-5.8,-7.886125,1.217308275,0.3650087828125,0.11247596875,7.001840484375e-05,993.0
174.2089552,960.0,0.489552300000014,-5.074,-7.65725,1.0715744515625,0.342812723437499,0.107302625,4.387360375e-05,990.0
174.6985075,963.0,0.489552199999991,-5.091,-6.667675,1.05635964761904,0.447952725396825,0.117521984126984,0.0001790602449206,987.0
175.1880597,966.0,0.489552199999991,-5.454,-7.520375,0.988872121875,0.310552696875,0.104724218749999,0.0002333119260937,984.0
175.6776119,969.0,0.489552300000014,-5.435,-7.757,0.9767326078125,0.28901771828125,0.104385281249999,0.0001980825389062,981.0
