sample_id,age_BP,d18O_measurement,d13C_measurement,Mg_Ca_measurement,Sr_Ca_measurement,U_Ca_measurement,P_Ca_measurement,Ba_Ca_measurement,year_CE
166504,5966.463743,-9.042,-6.315,,,,,,-4016.4637430000002
166503,5965.797488,-9.069,-6.286,,,,,,-4015.797488
166502,5965.386608,-8.889,-6.274,,,,,,-4015.386608
166501,5964.753728,-9.153,-6.25,,,,,,-4014.7537279999997
166500,5964.351405,-9.44,-6.315,,,,,,-4014.3514050000003
166499,5963.985038,-9.161,-6.433,,,,,,-4013.985038
166498,5963.639405,-8.668,-6.095,,,,,,-4013.639405
166497,5963.359967,-8.77,-6.173,,,,,,-4013.3599670000003
166496,5963.065733,-8.692,-6.161,,,,,,-4013.0657330000004
166495,5962.656149,-8.834,-6.18,,,,,,-4012.6561490000004
166494,5962.060329,-8.563,-6.229,,,,,,-4012.060329
166493,5947.158037,-8.681,-6.219,,,,,,-3997.158037
166492,5946.778541,-8.552,-6.178,,,,,,-3996.7785409999997
166491,5946.543865,-8.683,-6.11,,,,,,-3996.5438649999996
166490,5946.154938,-8.669,-6.059,,,,,,-3996.1549379999997
166489,5945.700092,-8.8,-6.02,,,,,,-3995.700092
166488,5945.277642,-8.707,-5.972,,,,,,-3995.277642
166487,5944.835686,-8.834,-6.003,,,,,,-3994.8356860000004
166486,5944.214211,-8.378,-5.962,,,,,,-3994.2142110000004
166485,5941.494603,-8.508,-5.833,,,,,,-3991.494603
166484,5941.081692,-9.36,-5.803,,,,,,-3991.0816919999997
166483,5940.706027,-8.604,-5.681,,,,,,-3990.706027
166482,5940.34594,-8.347,-5.595,,,,,,-3990.34594
166481,5939.788128,-8.834,-5.361,,,,,,-3989.788128
166480,5939.468925,-8.716,-5.26,,,,,,-3989.468925
166479,5939.163,-8.803,-5.146,,,,,,-3989.1629999999996
166478,5938.835274,-8.636,-5.003,,,,,,-3988.835274
166477,5938.493279,-8.895,-5.004,,,,,,-3988.4932790000003
166476,5938.328233,-9.084,-5.113,,,,,,-3988.328233
166475,5937.93536,-8.803,-5.132,,,,,,-3987.9353600000004
166474,5937.501265,-8.909,-5.242,,,,,,-3987.501265
166473,5936.987083,-8.709,-5.333,,,,,,-3986.987083
166472,5936.6494,-9.114,-5.45,,,,,,-3986.6494000000002
166471,5936.340349,-8.788,-5.647,,,,,,-3986.340349
166470,5936.04242,-9.001,-5.655,,,,,,-3986.0424199999998
166469,5935.685604,-8.986,-5.652,,,,,,-3985.6856040000002
166468,5934.748796,-8.743,-5.61,,,,,,-3984.748796
166467,5934.395031,-8.766,-5.628,,,,,,-3984.395031
166466,5934.090889,-8.758,-5.665,,,,,,-3984.090889
166465,5933.732444,-8.736,-5.677,,,,,,-3983.732444
166464,5933.334356,-8.777,-5.752,,,,,,-3983.3343560000003
166463,5932.854672,-8.715,-5.703,,,,,,-3982.8546720000004
166462,5932.358179,-8.672,-5.76,,,,,,-3982.358179
166461,5931.8859,-8.517,-5.863,,,,,,-3981.8859
166460,5931.46019,-8.645,-5.871,,,,,,-3981.46019
166459,5930.985172,-8.699,-5.932,,,,,,-3980.9851719999997
166458,5930.640592,-8.78,-5.958,,,,,,-3980.6405919999997
166457,5930.2065,-8.705,-5.959,,,,,,-3980.2065000000002
166456,5929.834289,-8.728,-5.96,,,,,,-3979.8342890000004
166455,5929.399358,-8.853,-5.956,,,,,,-3979.3993579999997
166454,5928.938716,-8.413,-6.027,,,,,,-3978.9387159999997
166453,5928.556287,-8.628,-6.171,,,,,,-3978.5562870000003
166452,5928.204501,-8.823,-5.825,,,,,,-3978.204501
166451,5927.796188,-8.793,-5.925,,,,,,-3977.7961880000003
166450,5927.444736,-8.912,-5.725,,,,,,-3977.4447360000004
166449,5927.02177,-9.223,-5.567,,,,,,-3977.0217700000003
166448,5926.646644,-9.439,-5.502,,,,,,-3976.6466440000004
166447,5926.251719,-9.444,-5.414,,,,,,-3976.251719
166446,5925.616463,-9.601,-5.404,,,,,,-3975.6164630000003
166445,5925.162599,-9.142,-5.382,,,,,,-3975.1625990000002
166444,5924.841223,-9.184,-5.383,,,,,,-3974.8412230000004
166443,5924.360113,-9.192,-5.439,,,,,,-3974.3601129999997
166442,5924.110364,-9.206,-5.628,,,,,,-3974.110364
166441,5923.77331,-8.81,-5.675,,,,,,-3973.7733099999996
166440,5923.441647,-8.694,-5.4,,,,,,-3973.4416469999996
166439,5922.958197,-8.662,-5.151,,,,,,-3972.958197
166438,5922.692984,-8.558,-5.008,,,,,,-3972.6929840000003
166437,5922.315607,-8.499,-5.12,,,,,,-3972.3156070000005
166436,5921.875145,-8.406,-5.192,,,,,,-3971.875145
166435,5921.349423,-8.562,-5.158,,,,,,-3971.3494229999997
166434,5920.890681,-8.656,-5.12,,,,,,-3970.890681
166433,5920.597228,-8.619,-5.433,,,,,,-3970.5972279999996
166432,5920.379482,-8.534,-5.604,,,,,,-3970.3794820000003
166431,5920.04096,-8.584,-5.718,,,,,,-3970.0409600000003
166430,5919.581601,-8.755,-5.976,,,,,,-3969.581601
166429,5919.231466,-8.993,-5.804,,,,,,-3969.231466
166428,5918.821364,-9.04,-5.645,,,,,,-3968.8213640000004
166427,5918.503244,-9.048,-5.559,,,,,,-3968.5032440000004
166426,5918.164275,-9.089,-5.46,,,,,,-3968.164275
166425,5917.932479,-9.173,-5.421,,,,,,-3967.932479
166424,5917.489466,-8.755,-5.524,,,,,,-3967.489466
166423,5917.080601,-8.971,-5.604,,,,,,-3967.0806009999997
166422,5916.643971,-8.804,-5.753,,,,,,-3966.6439710000004
166421,5916.14305,-9.032,-5.867,,,,,,-3966.1430499999997
166420,5915.714856,-8.921,-5.922,,,,,,-3965.7148559999996
166419,5915.497888,-8.998,-5.989,,,,,,-3965.497888
166418,5915.113438,-8.863,-6.218,,,,,,-3965.1134380000003
166417,5914.724423,-8.724,-6.247,,,,,,-3964.7244229999997
166416,5914.236915,-8.848,-6.173,,,,,,-3964.2369150000004
166415,5913.843168,-8.707,-6.477,,,,,,-3963.8431680000003
166414,5913.465474,-8.785,-6.604,,,,,,-3963.4654739999996
166413,5913.037365,-8.735,-6.651,,,,,,-3963.037365
166412,5912.829814,-8.881,-6.636,,,,,,-3962.8298139999997
166411,5912.471543,-8.79,-6.711,,,,,,-3962.4715429999997
166410,5912.181075,-8.976,-6.59,,,,,,-3962.1810750000004
166409,5911.89317,-8.791,-6.624,,,,,,-3961.8931700000003
166408,5911.487598,-8.959,-6.758,,,,,,-3961.4875979999997
166407,5910.996979,-8.861,-6.821,,,,,,-3960.9969789999996
166406,5910.508434,-8.929,-6.946,,,,,,-3960.5084340000003
166405,5910.102132,-8.847,-6.959,,,,,,-3960.102132
166404,5909.764298,-8.945,-7.098,,,,,,-3959.764298
166403,5909.454887,-8.718,-6.996,,,,,,-3959.454887
166402,5909.108471,-8.863,-7.206,,,,,,-3959.1084709999996
166401,5908.736145,-8.747,-7.184,,,,,,-3958.736145
166400,5908.292838,-8.932,-7.273,,,,,,-3958.2928380000003
166399,5907.849492,-8.88,-6.823,,,,,,-3957.8494920000003
166398,5907.515183,-9.032,-6.929,,,,,,-3957.5151830000004
166397,5907.161078,-9.029,-6.779,,,,,,-3957.161078
166396,5906.829283,-9.068,-6.81,,,,,,-3956.829283
166395,5906.470774,-9.25,-6.911,,,,,,-3956.4707740000003
166394,5906.040278,-9.085,-6.78,,,,,,-3956.0402780000004
166393,5905.248809,-9.121,-6.785,,,,,,-3955.2488089999997
166392,5904.044118,-9.102,-6.993,,,,,,-3954.044118
166391,5902.96843,-9.207,-6.774,,,,,,-3952.96843
166390,5901.874386,-9.068,-6.743,,,,,,-3951.8743860000004
166389,5900.772696,-9.11,-6.724,,,,,,-3950.772696
166388,5899.674453,-8.988,-6.696,,,,,,-3949.6744529999996
166387,5898.496274,-9.133,-6.637,,,,,,-3948.496274
166386,5897.440133,-9.366,-6.713,,,,,,-3947.440133
166385,5896.355624,-8.991,-6.606,,,,,,-3946.355624
166384,5894.985036,-9.019,-6.665,,,,,,-3944.985036
166383,5893.992368,-8.931,-6.383,,,,,,-3943.992368
166382,5892.994576,-9.222,-6.421,,,,,,-3942.994576
166381,5891.777422,-9.0,-6.455,,,,,,-3941.777422
166380,5890.754984,-8.986,-6.484,,,,,,-3940.754984
166379,5889.547617,-8.849,-6.426,,,,,,-3939.547617
166378,5888.325719,-8.972,-6.515,,,,,,-3938.3257190000004
166377,5887.112989,-8.983,-6.509,,,,,,-3937.112989
166376,5886.21438,-9.001,-6.566,,,,,,-3936.2143800000003
166375,5885.137966,-8.831,-6.588,,,,,,-3935.1379660000002
166374,5884.12895,-8.933,-6.868,,,,,,-3934.1289500000003
166373,5883.076393,-8.92,-6.666,,,,,,-3933.0763930000003
166372,5882.120833,-8.926,-6.689,,,,,,-3932.120833
166371,5881.237403,-8.843,-6.646,,,,,,-3931.237403
166370,5880.13918,-8.837,-6.597,,,,,,-3930.13918
166369,5879.026756,-8.886,-6.699,,,,,,-3929.026756
166368,5878.054917,-9.006,-6.569,,,,,,-3928.0549170000004
166367,5877.162048,-8.866,-6.619,,,,,,-3927.162048
166366,5876.12285,-8.905,-6.707,,,,,,-3926.1228499999997
166365,5875.030767,-9.019,-6.566,,,,,,-3925.030767
166364,5874.068491,-8.759,-6.656,,,,,,-3924.068491
166363,5873.0126,-8.805,-6.883,,,,,,-3923.0126
166362,5871.772298,-8.914,-6.85,,,,,,-3921.772298
166361,5870.604198,-8.955,-6.977,,,,,,-3920.604198
166360,5869.564475,-8.726,-6.998,,,,,,-3919.564475
166359,5868.512936,-8.879,-7.06,,,,,,-3918.512936
166358,5867.405622,-8.681,-7.128,,,,,,-3917.405622
166357,5866.557979,-8.788,-6.998,,,,,,-3916.557979
166356,5865.30289,-8.699,-6.732,,,,,,-3915.30289
166355,5864.140724,-8.619,-6.787,,,,,,-3914.140724
166354,5862.948272,-8.564,-6.396,,,,,,-3912.9482719999996
166353,5861.802,-8.558,-6.268,,,,,,-3911.8019999999997
166352,5860.484689,-8.623,-6.113,,,,,,-3910.484689
166351,5859.484459,-8.686,-6.058,,,,,,-3909.4844590000002
166350,5858.451088,-8.725,-5.874,,,,,,-3908.451088
166349,5857.5503,-8.575,-5.836,,,,,,-3907.5503
166348,5856.275137,-8.57,-5.632,,,,,,-3906.2751369999996
166347,5855.125065,-8.524,-5.606,,,,,,-3905.125065
166346,5854.035571,-8.586,-5.756,,,,,,-3904.0355710000003
166345,5852.967312,-8.518,-5.724,,,,,,-3902.9673119999998
166344,5852.015069,-8.703,-5.712,,,,,,-3902.015069
166343,5850.922989,-8.612,-5.494,,,,,,-3900.9229889999997
166342,5849.703299,-8.67,-5.628,,,,,,-3899.703299
166341,5848.579077,-8.642,-5.584,,,,,,-3898.5790770000003
166340,5847.680352,-8.524,-5.776,,,,,,-3897.6803520000003
166339,5846.648926,-8.69,-5.864,,,,,,-3896.648926
166338,5845.753829,-8.668,-5.966,,,,,,-3895.753829
166337,5844.723831,-8.66,-6.006,,,,,,-3894.7238310000002
166336,5843.740338,-8.837,-5.973,,,,,,-3893.7403379999996
166335,5842.65144,-9.392,-6.009,,,,,,-3892.6514399999996
166334,5841.584972,-9.134,-5.994,,,,,,-3891.5849719999997
166333,5840.441398,-8.741,-6.152,,,,,,-3890.441398
166332,5839.468489,-8.708,-5.702,,,,,,-3889.468489
166331,5838.63172,-8.666,-5.812,,,,,,-3888.6317200000003
166330,5837.741021,-8.727,-6.292,,,,,,-3887.741021
166329,5836.636884,-8.922,-6.259,,,,,,-3886.6368839999996
166328,5835.489758,-8.784,-6.076,,,,,,-3885.4897579999997
166327,5834.600635,-8.7,-5.991,,,,,,-3884.600635
166326,5833.522006,-8.799,-5.935,,,,,,-3883.522006
166325,5832.542136,-8.66,-6.109,,,,,,-3882.542136
166324,5831.409395,-8.705,-6.143,,,,,,-3881.4093949999997
166323,5830.462586,-8.617,-6.043,,,,,,-3880.4625859999996
166322,5829.302388,-8.744,-6.011,,,,,,-3879.302388
166321,5828.16743,-8.671,-5.998,,,,,,-3878.1674300000004
166320,5827.168767,-8.847,-5.742,,,,,,-3877.168767
166319,5825.979417,-8.742,-5.861,,,,,,-3875.9794169999996
166318,5825.120222,-8.72,-5.925,,,,,,-3875.1202219999996
166317,5823.820958,-8.843,-5.75,,,,,,-3873.8209580000002
166316,5822.876474,-8.736,-5.606,,,,,,-3872.8764739999997
166315,5821.860939,-8.817,-5.481,,,,,,-3871.860939
166314,5820.814274,-8.685,-5.45,,,,,,-3870.8142740000003
166313,5819.776615,-8.796,-5.495,,,,,,-3869.7766149999998
166312,5818.85504,-8.755,-5.52,,,,,,-3868.8550400000004
166311,5817.87259,-8.763,-5.368,,,,,,-3867.87259
166310,5816.844107,-8.831,-5.176,,,,,,-3866.844107
166309,5815.729809,-8.79,-5.069,,,,,,-3865.7298090000004
166308,5814.542504,-8.689,-5.043,,,,,,-3864.542504
166307,5813.537763,-8.873,-4.918,,,,,,-3863.5377630000003
166306,5812.802449,-8.719,-4.803,,,,,,-3862.802449
166305,5811.842253,-8.806,-4.794,,,,,,-3861.842253
166304,5810.804007,-8.771,-4.716,,,,,,-3860.8040069999997
166303,5809.591661,-8.782,-4.783,,,,,,-3859.5916610000004
166302,5808.496436,-8.744,-4.697,,,,,,-3858.4964360000004
166301,5807.429961,-8.803,-4.66,,,,,,-3857.429961
166300,5806.39593,-8.746,-4.68,,,,,,-3856.3959299999997
166299,5805.435888,-8.537,-4.762,,,,,,-3855.435888
166298,5804.313911,-8.627,-4.846,,,,,,-3854.313911
166297,5803.317614,-8.636,-4.892,,,,,,-3853.3176139999996
166296,5802.332321,-8.747,-4.929,,,,,,-3852.332321
166295,5801.260466,-8.668,-4.951,,,,,,-3851.2604659999997
166294,5800.234064,-8.825,-4.965,,,,,,-3850.234064
166293,5799.212164,-8.792,-5.0,,,,,,-3849.2121639999996
166292,5798.351482,-8.894,-4.98,,,,,,-3848.351482
166291,5797.202348,-8.803,-4.926,,,,,,-3847.202348
166290,5796.065737,-8.916,-4.964,,,,,,-3846.065737
166289,5794.911468,-8.83,-4.927,,,,,,-3844.9114680000002
166288,5793.714483,-8.882,-4.965,,,,,,-3843.7144829999997
166287,5792.740682,-8.765,-4.91,,,,,,-3842.7406819999997
166286,5791.918316,-8.784,-4.628,,,,,,-3841.9183160000002
166285,5790.913159,-8.733,-4.671,,,,,,-3840.9131589999997
166284,5790.111979,-8.706,-4.602,,,,,,-3840.1119790000002
166283,5789.229897,-8.647,-4.654,,,,,,-3839.229897
166282,5788.148795,-8.553,-4.627,,,,,,-3838.148795
166281,5787.464469,-8.586,-4.623,,,,,,-3837.4644689999996
166280,5786.380195,-8.709,-4.539,,,,,,-3836.3801949999997
166279,5785.50057,-8.676,-4.635,,,,,,-3835.50057
166278,5784.331812,-8.659,-4.509,,,,,,-3834.3318120000004
166277,5783.247199,-8.693,-4.522,,,,,,-3833.2471990000004
166276,5782.154448,-8.685,-4.546,,,,,,-3832.1544480000002
166275,5781.127608,-8.707,-4.49,,,,,,-3831.127608
166274,5780.180995,-8.728,-4.52,,,,,,-3830.1809949999997
166273,5779.144285,-8.73,-4.508,,,,,,-3829.1442850000003
166272,5778.203874,-8.627,-4.317,,,,,,-3828.203874
166271,5777.357967,-8.64,-4.357,,,,,,-3827.357967
166270,5776.325338,-8.573,-4.287,,,,,,-3826.3253379999996
166269,5775.43138,-8.624,-4.281,,,,,,-3825.43138
166268,5774.26138,-8.511,-4.361,,,,,,-3824.26138
166267,5773.306123,-8.667,-4.422,,,,,,-3823.3061230000003
166266,5772.439123,-8.523,-4.412,,,,,,-3822.439123
166265,5771.232344,-8.592,-4.379,,,,,,-3821.232344
166264,5770.202153,-8.544,-4.316,,,,,,-3820.202153
166263,5769.269069,-8.655,-4.45,,,,,,-3819.269069
166262,5768.175478,-8.532,-4.416,,,,,,-3818.175478
166261,5767.144854,-8.611,-4.421,,,,,,-3817.144854
166260,5766.177626,-8.575,-4.408,,,,,,-3816.1776259999997
166259,5765.222099,-8.665,-4.214,,,,,,-3815.2220989999996
166258,5763.033875,-8.554,-4.268,,,,,,-3813.033875
166257,5761.955199,-8.615,-4.116,,,,,,-3811.955199
166256,5760.931814,-8.628,-4.171,,,,,,-3810.9318139999996
166255,5759.965949,-8.697,-4.207,,,,,,-3809.9659490000004
166254,5758.833928,-8.7,-4.153,,,,,,-3808.833928
166253,5757.792793,-8.738,-4.219,,,,,,-3807.7927929999996
166252,5756.671826,-8.719,-4.266,,,,,,-3806.671826
166251,5755.605093,-8.914,-4.292,,,,,,-3805.605093
166250,5754.38131,-8.777,-4.334,,,,,,-3804.3813099999998
166249,5753.285677,-8.785,-4.357,,,,,,-3803.285677
166248,5752.108398,-8.857,-4.491,,,,,,-3802.1083980000003
166247,5751.170843,-8.838,-4.666,,,,,,-3801.170843
166246,5750.178338,-8.922,-4.697,,,,,,-3800.1783379999997
166245,5749.252255,-8.917,-4.749,,,,,,-3799.2522550000003
166244,5748.316413,-8.858,-4.71,,,,,,-3798.3164129999996
166243,5747.30617,-8.84,-4.7,,,,,,-3797.30617
166242,5746.521858,-9.059,-4.636,,,,,,-3796.521858
166241,5745.440198,-8.893,-4.65,,,,,,-3795.4401980000002
166240,5744.321456,-8.769,-4.628,,,,,,-3794.3214559999997
166239,5743.320809,-8.84,-4.967,,,,,,-3793.320809
166238,5742.220564,-8.787,-4.866,,,,,,-3792.220564
166237,5741.186657,-8.814,-4.572,,,,,,-3791.186657
166236,5740.133302,-8.695,-4.594,,,,,,-3790.133302
166235,5739.079617,-8.893,-4.936,,,,,,-3789.0796170000003
166234,5738.091922,-8.759,-4.646,,,,,,-3788.0919219999996
166233,5736.997689,-8.756,-4.589,,,,,,-3786.997689
166232,5735.813707,-8.683,-4.653,,,,,,-3785.8137070000002
166231,5734.691683,-8.806,-4.683,,,,,,-3784.691683
166230,5733.606653,-8.766,-4.6,,,,,,-3783.606653
166229,5732.490782,-8.787,-4.613,,,,,,-3782.490782
166228,5731.475444,-8.71,-4.522,,,,,,-3781.4754439999997
166227,5728.821435,-8.699,-4.612,,,,,,-3778.821435
166226,5726.368033,-8.698,-4.586,,,,,,-3776.3680329999997
166225,5723.922241,-8.69,-4.659,,,,,,-3773.922241
166224,5721.414367,-8.673,-4.6,,,,,,-3771.4143670000003
166223,5718.879474,-8.709,-4.652,,,,,,-3768.8794740000003
166222,5716.573361,-8.641,-4.634,,,,,,-3766.5733609999997
166221,5713.963942,-8.82,-4.596,,,,,,-3763.9639420000003
166220,5711.048529,-8.632,-4.675,,,,,,-3761.0485289999997
166219,5708.542798,-8.566,-4.748,,,,,,-3758.5427980000004
166218,5705.747723,-8.604,-4.772,,,,,,-3755.7477230000004
166217,5702.905493,-8.509,-4.705,,,,,,-3752.905493
166216,5700.518671,-8.688,-4.782,,,,,,-3750.518671
166215,5697.570177,-8.632,-4.787,,,,,,-3747.5701769999996
166214,5695.043512,-8.682,-4.841,,,,,,-3745.043512
166213,5692.581937,-8.649,-4.884,,,,,,-3742.581937
166212,5689.666894,-8.726,-4.79,,,,,,-3739.666894
166211,5686.955471,-8.695,-4.885,,,,,,-3736.955471
166210,5684.196641,-8.683,-4.882,,,,,,-3734.1966410000005
166209,5681.300622,-8.705,-4.928,,,,,,-3731.3006219999997
166208,5678.741675,-8.605,-4.887,,,,,,-3728.741675
166207,5676.009911,-8.649,-4.975,,,,,,-3726.009911
166206,5673.825024,-8.603,-4.985,,,,,,-3723.8250239999998
166205,5671.152251,-8.621,-5.079,,,,,,-3721.1522510000004
166204,5668.437075,-8.554,-5.086,,,,,,-3718.437075
166203,5666.082843,-8.739,-5.218,,,,,,-3716.082843
166202,5663.872094,-8.67,-5.247,,,,,,-3713.8720940000003
166201,5661.147031,-8.772,-5.368,,,,,,-3711.1470310000004
166200,5658.658742,-8.784,-5.336,,,,,,-3708.6587419999996
166199,5655.893331,-8.77,-5.364,,,,,,-3705.893331
166198,5653.265319,-8.713,-5.438,,,,,,-3703.265319
166197,5650.706313,-8.862,-5.451,,,,,,-3700.7063129999997
166196,5648.085685,-8.737,-5.438,,,,,,-3698.085685
166195,5645.338358,-8.865,-5.355,,,,,,-3695.338358
166194,5642.59206,-8.883,-5.193,,,,,,-3692.59206
166193,5639.872331,-8.852,-5.29,,,,,,-3689.8723309999996
166192,5637.158512,-8.834,-5.245,,,,,,-3687.158512
166191,5634.642922,-9.02,-5.523,,,,,,-3684.642922
166190,5632.230549,-8.856,-5.283,,,,,,-3682.230549
166189,5629.444398,-8.805,-5.192,,,,,,-3679.4443979999996
166188,5626.623701,-8.834,-5.107,,,,,,-3676.6237010000004
166187,5624.030605,-8.853,-5.052,,,,,,-3674.030605
166186,5621.599384,-8.855,-4.898,,,,,,-3671.599384
166185,5618.995734,-8.853,-4.896,,,,,,-3668.995734
166184,5616.739628,-8.893,-4.892,,,,,,-3666.7396280000003
166183,5614.333587,-8.852,-4.878,,,,,,-3664.333587
166182,5611.932056,-8.916,-4.927,,,,,,-3661.9320559999996
166181,5609.218169,-8.869,-4.925,,,,,,-3659.2181689999998
166180,5606.59114,-8.74,-4.874,,,,,,-3656.5911400000005
166179,5603.851452,-8.82,-4.949,,,,,,-3653.851452
166178,5600.899962,-8.838,-4.958,,,,,,-3650.8999620000004
166177,5598.503422,-8.897,-5.002,,,,,,-3648.503422
166176,5596.216798,-8.853,-5.04,,,,,,-3646.2167980000004
166175,5593.628194,-8.881,-5.012,,,,,,-3643.628194
166174,5590.953594,-8.86,-5.052,,,,,,-3640.9535939999996
166173,5588.14901,-8.885,-5.057,,,,,,-3638.14901
166172,5585.908324,-8.897,-5.076,,,,,,-3635.908324
166171,5583.565962,-8.8,-5.092,,,,,,-3633.5659619999997
166170,5581.001295,-8.877,-5.084,,,,,,-3631.001295
166169,5578.202369,-8.791,-5.161,,,,,,-3628.2023689999996
166168,5575.502029,-8.865,-5.151,,,,,,-3625.502029
166167,5572.805136,-8.866,-5.177,,,,,,-3622.805136
166166,5570.230016,-8.994,-5.24,,,,,,-3620.2300160000004
166165,5567.570886,-8.947,-5.229,,,,,,-3617.5708860000004
166164,5565.062057,-8.951,-5.223,,,,,,-3615.062057
166163,5562.499248,-8.9,-5.207,,,,,,-3612.499248
166162,5560.01669,-8.945,-5.239,,,,,,-3610.0166900000004
166161,5557.530204,-9.176,-5.258,,,,,,-3607.5302039999997
166160,5554.963451,-8.955,-5.209,,,,,,-3604.9634509999996
166159,5552.100798,-8.959,-5.243,,,,,,-3602.1007980000004
166158,5549.212194,-8.986,-5.288,,,,,,-3599.2121939999997
166157,5546.440121,-9.032,-5.114,,,,,,-3596.4401209999996
166156,5543.977767,-8.987,-5.172,,,,,,-3593.9777670000003
166155,5541.316947,-9.031,-5.221,,,,,,-3591.3169470000003
166154,5538.800695,-8.842,-4.987,,,,,,-3588.800695
166153,5536.149933,-8.977,-5.068,,,,,,-3586.1499329999997
166152,5533.428992,-8.836,-5.11,,,,,,-3583.428992
166151,5530.817484,-8.815,-5.019,,,,,,-3580.817484
166150,5528.308303,-8.895,-5.084,,,,,,-3578.308303
166149,5525.801686,-8.804,-5.093,,,,,,-3575.801686
166148,5523.023943,-8.926,-5.021,,,,,,-3573.023943
166147,5520.496991,-8.862,-4.911,,,,,,-3570.496991
166146,5517.855896,-8.856,-4.971,,,,,,-3567.855896
166145,5515.259428,-8.853,-4.832,,,,,,-3565.2594280000003
166144,5512.732476,-8.908,-4.892,,,,,,-3562.732476
166143,5510.256472,-8.898,-4.868,,,,,,-3560.256472
166142,5507.315553,-8.905,-4.874,,,,,,-3557.3155530000004
166141,5504.760263,-8.936,-4.947,,,,,,-3554.760263
166140,5502.069568,-8.893,-4.851,,,,,,-3552.069568
166139,5499.510836,-8.918,-4.864,,,,,,-3549.5108360000004
166138,5496.799755,-8.942,-4.777,,,,,,-3546.799755
166137,5493.91223,-8.86,-4.89,,,,,,-3543.91223
166136,5491.244245,-8.843,-4.771,,,,,,-3541.244245
166135,5488.656575,-8.799,-4.749,,,,,,-3538.656575
166134,5486.144176,-8.917,-4.773,,,,,,-3536.144176
166133,5483.574802,-8.917,-4.776,,,,,,-3533.574802
166132,5480.735638,-8.865,-4.771,,,,,,-3530.735638
166131,5477.913839,-8.975,-4.689,,,,,,-3527.913839
166130,5475.302883,-8.838,-4.703,,,,,,-3525.3028830000003
166129,5472.846686,-8.815,-4.645,,,,,,-3522.846686
166128,5470.467836,-8.744,-4.691,,,,,,-3520.467836
166127,5467.903304,-8.8,-4.648,,,,,,-3517.9033040000004
166126,5465.089852,-8.728,-4.63,,,,,,-3515.089852
166125,5462.57583,-8.883,-4.722,,,,,,-3512.5758299999998
166124,5460.08568,-8.761,-4.61,,,,,,-3510.08568
166123,5457.579576,-8.883,-4.628,,,,,,-3507.579576
166122,5455.11137,-9.076,-4.629,,,,,,-3505.1113699999996
166121,5452.463638,-8.822,-4.639,,,,,,-3502.463638
166120,5449.976614,-8.895,-4.575,,,,,,-3499.976614
166119,5447.502736,-8.77,-4.546,,,,,,-3497.5027360000004
166118,5445.223422,-8.87,-4.611,,,,,,-3495.223422
166117,5442.638848,-8.749,-4.618,,,,,,-3492.6388479999996
166116,5440.059255,-8.852,-4.577,,,,,,-3490.059255
166115,5437.300591,-8.682,-4.565,,,,,,-3487.300591
166114,5434.693639,-8.838,-4.555,,,,,,-3484.693639
166113,5432.204369,-8.829,-4.599,,,,,,-3482.204369
166112,5429.821435,-8.797,-4.681,,,,,,-3479.821435
166111,5427.208406,-8.739,-4.662,,,,,,-3477.2084059999997
166110,5424.94477,-8.85,-4.695,,,,,,-3474.94477
166109,5422.06397,-8.821,-4.735,,,,,,-3472.06397
166108,5419.456803,-8.842,-4.705,,,,,,-3469.456803
166107,5416.700598,-8.775,-4.64,,,,,,-3466.7005980000004
166106,5414.299005,-8.876,-4.634,,,,,,-3464.299005
166105,5411.787368,-8.865,-4.682,,,,,,-3461.7873680000002
166104,5409.230973,-8.865,-4.65,,,,,,-3459.2309729999997
166103,5406.859034,-8.846,-4.634,,,,,,-3456.859034
166102,5404.223199,-8.849,-4.631,,,,,,-3454.223199
166101,5401.543838,-8.97,-4.572,,,,,,-3451.5438379999996
166100,5398.837685,-8.77,-4.601,,,,,,-3448.8376850000004
166099,5396.397153,-8.898,-4.473,,,,,,-3446.397153
166098,5393.647437,-8.743,-4.497,,,,,,-3443.6474369999996
166097,5390.920254,-8.877,-4.568,,,,,,-3440.9202539999997
166096,5388.569274,-8.742,-4.456,,,,,,-3438.5692740000004
166095,5386.146457,-8.91,-4.543,,,,,,-3436.146457
166094,5383.331974,-8.834,-4.522,,,,,,-3433.3319739999997
166093,5380.723626,-8.913,-4.482,,,,,,-3430.723626
166092,5378.117589,-8.915,-4.41,,,,,,-3428.1175890000004
166091,5375.364534,-8.902,-4.429,,,,,,-3425.3645340000003
166090,5372.796745,-8.962,-4.651,,,,,,-3422.7967449999996
166089,5369.913896,-8.877,-4.606,,,,,,-3419.913896
166088,5367.177623,-8.996,-4.7,,,,,,-3417.1776229999996
166087,5364.70244,-8.966,-4.741,,,,,,-3414.70244
166086,5362.091963,-9.009,-4.637,,,,,,-3412.091963
166085,5359.368856,-8.973,-4.688,,,,,,-3409.368856
166084,5357.291566,-9.127,-4.772,,,,,,-3407.291566
166083,5354.760966,-9.089,-4.73,,,,,,-3404.760966
166082,5352.34656,-9.104,-4.639,,,,,,-3402.34656
166081,5349.993451,-9.094,-4.855,,,,,,-3399.9934510000003
166080,5347.36594,-9.1,-4.639,,,,,,-3397.3659399999997
166079,5344.743741,-9.061,-4.798,,,,,,-3394.743741
166078,5341.983666,-9.211,-4.809,,,,,,-3391.983666
166077,5339.139199,-9.143,-4.844,,,,,,-3389.139199
